Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Hyundai VENUE,Hyundai,2019,"49,821 km",Petrol,Auto,"EMI ₹12,339/m*",₹6.99 lakh
Tata Safari,Tata,2021,"41,935 km",Diesel,Manual,"EMI ₹26,540/m*",₹15.50 lakh
Maruti BREZZA,Maruti,2023,"32,506 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
Jeep Compass,Jeep,2018,"1,93,186 km",Diesel,Manual,"EMI ₹19,286/m*",₹8.87 lakh
Hyundai Elite i20,Hyundai,2016,"59,163 km",Diesel,Manual,"EMI ₹10,955/m*",₹4.16 lakh
Mahindra XUV300,Mahindra,2023,"65,765 km",Diesel,Manual,"EMI ₹15,667/m*",₹9.15 lakh
Honda Amaze,Honda,2020,"1,01,220 km",Diesel,Manual,"EMI ₹12,234/m*",₹5.50 lakh
MG HECTOR PLUS,MG,2022,"34,777 km",Diesel,Manual,"EMI ₹31,540/m*",₹18.42 lakh
Ford Ecosport,Ford,2020,"1,67,209 km",Diesel,Manual,"EMI ₹13,680/m*",₹6.15 lakh
Maruti Swift,Maruti,2021,"61,700 km",Petrol,Manual,"EMI ₹9,356/m*",₹5.30 lakh
Maruti IGNIS,Maruti,2021,"21,430 km",Petrol,Manual,"EMI ₹7,513/m*",₹4.26 lakh
Mahindra XUV700,Mahindra,2023,"72,164 km",Diesel,Manual,"EMI ₹26,043/m*",₹15.21 lakh
Mahindra SCORPIO-N,Mahindra,2024,"6,107 km",Diesel,Auto,"EMI ₹43,953/m*",₹25.67 lakh
MG HECTOR PLUS,MG,2021,"35,835 km",Diesel,Manual,"EMI ₹26,403/m*",₹15.42 lakh
Maruti Swift Dzire,Maruti,2018,"55,353 km",Diesel,Manual,"EMI ₹7,390/m*",₹3.78 lakh
Hyundai GRAND I10 NIOS,Hyundai,2021,"17,709 km",Petrol,Manual,"EMI ₹9,480/m*",₹5.37 lakh
Mahindra SCORPIO-N,Mahindra,2024,"17,527 km",Diesel,Auto,"EMI ₹39,930/m*",₹23.32 lakh
KIA SELTOS,KIA,2021,"2,294 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
Maruti Dzire,Maruti,2017,"81,858 km",Petrol,Manual,"EMI ₹8,798/m*",₹4.50 lakh
KIA SONET,KIA,2024,"25,293 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
Maruti S Cross,Maruti,2016,"77,477 km",Diesel,Manual,"EMI ₹10,191/m*",₹3.87 lakh
Hyundai Grand i10,Hyundai,2017,"56,145 km",Petrol,Manual,"EMI ₹6,979/m*",₹3.57 lakh
Tata Harrier,Tata,2021,"62,925 km",Diesel,Manual,"EMI ₹22,259/m*",₹13.00 lakh
Maruti Swift,Maruti,2022,"20,579 km",Petrol,Manual,"EMI ₹10,733/m*",₹6.08 lakh
Hyundai Creta,Hyundai,2020,"7,157 km",Diesel,Manual,"EMI ₹24,810/m*",₹14.49 lakh
Ford Endeavour,Ford,2020,"66,288 km",Diesel,Auto,"EMI ₹41,094/m*",₹24.00 lakh
KIA SELTOS,KIA,2022,"77,077 km",Diesel,Manual,"EMI ₹17,071/m*",₹9.97 lakh
MG HECTOR,MG,2023,"68,769 km",Petrol,Auto,"EMI ₹34,878/m*",₹20.37 lakh
Mahindra XUV500,Mahindra,2013,"1,09,683 km",Diesel,Manual,"EMI ₹46,823/m*",₹5.27 lakh
Maruti IGNIS,Maruti,2023,"26,492 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
Tata Tiago,Tata,2021,"22,783 km",Petrol,Manual,"EMI ₹7,321/m*",₹4.15 lakh
Maruti Dzire,Maruti,2023,"38,536 km",Petrol,Manual,"EMI ₹11,315/m*",₹6.41 lakh
CITROEN C3,CITROEN,2023,"24,928 km",Petrol,Manual,"EMI ₹11,615/m*",₹6.58 lakh
Mahindra XUV 3XO,Mahindra,2024,"24,189 km",Petrol,Manual,"EMI ₹21,591/m*",₹12.61 lakh
Hyundai Creta,Hyundai,2023,"26,321 km",Petrol,Manual,"EMI ₹22,465/m*",₹13.12 lakh
Mahindra Scorpio,Mahindra,2015,"2,56,183 km",Diesel,Manual,"EMI ₹25,176/m*",₹7.58 lakh
MG ASTOR,MG,2024,"9,105 km",Petrol,Manual,"EMI ₹16,438/m*",₹9.60 lakh
Maruti Grand Vitara,Maruti,2023,"15,973 km",Petrol,Manual,"EMI ₹20,256/m*",₹11.83 lakh
Maruti IGNIS,Maruti,2021,"43,822 km",Petrol,Auto,"EMI ₹10,150/m*",₹5.75 lakh
Renault Kiger,Renault,2022,"48,681 km",Petrol,Manual,"EMI ₹12,904/m*",₹7.31 lakh
Tata Harrier,Tata,2021,"84,959 km",Diesel,Manual,"EMI ₹20,547/m*",₹12.00 lakh
Tata NEXON EV,Tata,2022,"24,055 km",Electric,Auto,"EMI ₹15,684/m*",₹9.16 lakh
Toyota Innova,Toyota,2013,"1,15,129 km",Diesel,Manual,"EMI ₹46,734/m*",₹5.26 lakh
Maruti Dzire,Maruti,2021,"66,502 km",Petrol,Manual,"EMI ₹12,516/m*",₹7.09 lakh
Ford Ecosport,Ford,2019,"77,153 km",Diesel,Manual,"EMI ₹11,986/m*",₹6.79 lakh
Maruti Ciaz,Maruti,2023,"19,627 km",Petrol,Manual,"EMI ₹13,869/m*",₹8.10 lakh
Mahindra SCORPIO CLASSIC,Mahindra,2022,"2,871 km",Diesel,Manual,"EMI ₹27,773/m*",₹16.22 lakh
Hyundai NEW I20 N LINE,Hyundai,2022,"37,920 km",Petrol,Manual,"EMI ₹16,523/m*",₹9.65 lakh
Toyota Innova Crysta,Toyota,2016,"2,65,075 km",Diesel,Manual,"EMI ₹23,261/m*",₹9.00 lakh
Hyundai Tucson,Hyundai,2022,"35,000 km",Petrol,Auto,"EMI ₹30,820/m*",₹18.00 lakh
Hyundai i20 Active,Hyundai,2018,"70,579 km",Diesel,Manual,"EMI ₹20,328/m*",₹10.68 lakh
Hyundai VENUE N LINE,Hyundai,2023,"33,532 km",Petrol,Auto,"EMI ₹19,451/m*",₹11.36 lakh
Mahindra ALTURAS G4,Mahindra,2019,"1,37,748 km",Diesel,Auto,"EMI ₹45,507/m*",₹20.93 lakh
Mahindra ALTURAS G4,Mahindra,2020,"64,235 km",Diesel,Auto,"EMI ₹48,131/m*",₹28.11 lakh
MG GLOSTER,MG,2023,"82,832 km",Diesel,Auto,"EMI ₹63,216/m*",₹36.92 lakh
Tata Safari,Tata,2023,"42,661 km",Diesel,Manual,"EMI ₹30,820/m*",₹18.00 lakh
Mahindra Scorpio,Mahindra,2022,"82,625 km",Diesel,Manual,"EMI ₹28,149/m*",₹16.44 lakh
Toyota Innova Crysta,Toyota,2021,"82,787 km",Diesel,Manual,"EMI ₹30,820/m*",₹18.00 lakh
Maruti Dzire,Maruti,2024,"44,836 km",Petrol,Manual,"EMI ₹13,766/m*",₹8.04 lakh
KIA SELTOS,KIA,2020,"44,210 km",Diesel,Manual,"EMI ₹20,376/m*",₹11.90 lakh
Skoda Yeti,Skoda,2011,"1,80,781 km",Diesel,Manual,"EMI ₹20,376/m*",₹1.88 lakh
Maruti Swift,Maruti,2018,"33,345 km",Petrol,Manual,"EMI ₹8,385/m*",₹4.75 lakh
Maruti Celerio,Maruti,2021,"72,775 km",Petrol,Manual,"EMI ₹5,649/m*",₹3.20 lakh
Maruti Celerio,Maruti,2016,"52,386 km",Petrol,Auto,"EMI ₹5,697/m*",₹2.56 lakh
Maruti Baleno,Maruti,2020,"48,273 km",Petrol,Manual,"EMI ₹8,297/m*",₹4.70 lakh
Maruti IGNIS,Maruti,2022,"29,636 km",Petrol,Manual,"EMI ₹7,353/m*",₹4.17 lakh
Ford Ecosport,Ford,2021,"12,457 km",Petrol,Manual,"EMI ₹10,786/m*",₹6.11 lakh
Tata Tiago,Tata,2023,"45,481 km",Petrol,Manual,"EMI ₹7,149/m*",₹4.05 lakh
Hyundai Eon,Hyundai,2014,"69,866 km",Petrol,Manual,"EMI ₹5,294/m*",₹1.59 lakh
Mahindra XUV500,Mahindra,2019,"91,379 km",Diesel,Manual,"EMI ₹14,724/m*",₹8.60 lakh
Renault Kwid,Renault,2022,"19,489 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
