Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Mahindra Scorpio,Mahindra,2017,"1,33,298 km",Diesel,Manual,"EMI ₹16,906/m*",₹7.60 lakh
Nissan Micra,Nissan,2012,"1,33,949 km",Diesel,Manual,"EMI ₹16,906/m*",₹1.07 lakh
Ford Figo Aspire,Ford,2018,"78,585 km",Petrol,Manual,"EMI ₹5,649/m*",₹3.20 lakh
Tata NEXON,Tata,2024,"12,741 km",Diesel,Manual,"EMI ₹16,112/m*",₹9.41 lakh
Maruti Baleno,Maruti,2023,"1,44,481 km",Petrol,Manual,"EMI ₹13,369/m*",₹6.01 lakh
Mahindra XUV700,Mahindra,2023,"47,061 km",Diesel,Manual,"EMI ₹29,433/m*",₹17.19 lakh
Skoda Fabia,Skoda,2012,"1,32,489 km",Diesel,Manual,"EMI ₹29,433/m*",₹0.68 lakh
Maruti Wagon R 1.0,Maruti,2012,"69,977 km",Petrol,Manual,"EMI ₹11,461/m*",₹1.29 lakh
Maruti Baleno,Maruti,2018,"48,531 km",Petrol,Manual,"EMI ₹7,644/m*",₹4.33 lakh
Tata NEXON,Tata,2024,"39,056 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
Maruti Vitara Brezza,Maruti,2017,"1,15,024 km",Diesel,Manual,"EMI ₹10,677/m*",₹4.80 lakh
Honda Amaze,Honda,2022,"13,048 km",Petrol,Manual,"EMI ₹11,232/m*",₹6.36 lakh
Honda City,Honda,2017,"52,538 km",Petrol,Manual,"EMI ₹11,984/m*",₹6.13 lakh
Ford Ecosport,Ford,2017,"1,10,002 km",Diesel,Manual,"EMI ₹8,342/m*",₹3.75 lakh
Tata NEXON,Tata,2019,"61,904 km",Petrol,Manual,"EMI ₹8,703/m*",₹4.93 lakh
Skoda SLAVIA,Skoda,2023,"13,821 km",Petrol,Auto,"EMI ₹20,650/m*",₹12.06 lakh
Maruti Baleno,Maruti,2017,"1,68,168 km",Petrol,Manual,"EMI ₹7,630/m*",₹3.43 lakh
Ford Figo,Ford,2013,"1,11,890 km",Diesel,Manual,"EMI ₹7,730/m*",₹0.87 lakh
Hyundai i20,Hyundai,2011,"1,11,584 km",Petrol,Manual,"EMI ₹7,730/m*",₹1.00 lakh
Renault Lodgy,Renault,2017,"75,122 km",Diesel,Manual,"EMI ₹7,786/m*",₹3.50 lakh
Maruti Alto,Maruti,2021,"45,344 km",Petrol,Manual,"EMI ₹5,119/m*",₹2.90 lakh
Maruti BREZZA,Maruti,2023,"54,000 km",Petrol,Manual,"EMI ₹12,992/m*",₹7.36 lakh
Maruti Celerio,Maruti,2018,"41,833 km",Petrol,Manual,"EMI ₹5,225/m*",₹2.96 lakh
Tata Tiago,Tata,2022,"48,682 km",Petrol,Manual,"EMI ₹8,791/m*",₹4.98 lakh
Tata NEXON,Tata,2024,"24,724 km",Petrol,Manual,"EMI ₹14,657/m*",₹8.56 lakh
Mahindra XUV500,Mahindra,2016,"54,188 km",Diesel,Manual,"EMI ₹12,008/m*",₹4.56 lakh
Tata NEXON,Tata,2022,"53,199 km",Diesel,Manual,"EMI ₹15,599/m*",₹9.11 lakh
Honda Amaze,Honda,2018,"1,44,830 km",Diesel,Manual,"EMI ₹8,720/m*",₹3.92 lakh
Mahindra XUV500,Mahindra,2017,"83,456 km",Diesel,Manual,"EMI ₹13,858/m*",₹6.23 lakh
Maruti Swift Dzire,Maruti,2015,"39,299 km",Petrol,Manual,"EMI ₹7,847/m*",₹2.98 lakh
Maruti Baleno,Maruti,2018,"1,10,021 km",Petrol,Manual,"EMI ₹9,298/m*",₹4.18 lakh
Honda Jazz,Honda,2017,"63,145 km",Petrol,Manual,"EMI ₹6,843/m*",₹3.50 lakh
Tata Tiago,Tata,2022,"64,287 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
Maruti Vitara Brezza,Maruti,2018,"1,02,027 km",Diesel,Auto,"EMI ₹11,790/m*",₹5.30 lakh
Maruti Ciaz,Maruti,2018,"48,864 km",Petrol,Manual,"EMI ₹8,915/m*",₹5.05 lakh
Maruti Swift,Maruti,2011,"75,236 km",Petrol,Manual,"EMI ₹8,915/m*",₹1.42 lakh
Tata NEXON,Tata,2022,"15,686 km",Petrol,Manual,"EMI ₹14,034/m*",₹7.95 lakh
Tata NEXON,Tata,2018,"1,29,149 km",Diesel,Manual,"EMI ₹10,677/m*",₹4.80 lakh
Hyundai Verna,Hyundai,2017,"1,95,000 km",Diesel,Manual,"EMI ₹11,745/m*",₹5.28 lakh
Volkswagen Vento,Volkswagen,2015,"1,24,935 km",Diesel,Auto,"EMI ₹10,130/m*",₹3.05 lakh
Hyundai Creta,Hyundai,2017,"80,164 km",Diesel,Manual,"EMI ₹14,348/m*",₹6.45 lakh
Honda Amaze,Honda,2017,"72,525 km",Petrol,Manual,"EMI ₹5,787/m*",₹2.96 lakh
Hyundai VENUE,Hyundai,2022,"44,589 km",Petrol,Manual,"EMI ₹11,527/m*",₹6.53 lakh
Maruti Dzire,Maruti,2017,"1,11,836 km",Diesel,Manual,"EMI ₹9,409/m*",₹4.23 lakh
Maruti Swift Dzire,Maruti,2011,"48,835 km",Petrol,Manual,"EMI ₹9,409/m*",₹1.06 lakh
Renault TRIBER,Renault,2023,"53,091 km",Petrol,Manual,"EMI ₹9,038/m*",₹5.12 lakh
Toyota Innova Crysta,Toyota,2020,"1,78,152 km",Diesel,Manual,"EMI ₹36,375/m*",₹16.73 lakh
Tata TIAGO EV,Tata,2024,"7,323 km",Electric,Auto,"EMI ₹14,212/m*",₹8.30 lakh
Honda City,Honda,2015,"1,54,733 km",Diesel,Manual,"EMI ₹10,263/m*",₹3.09 lakh
Honda City,Honda,2013,"1,26,540 km",Petrol,Manual,"EMI ₹12,616/m*",₹2.68 lakh
Mahindra XUV300,Mahindra,2019,"1,11,654 km",Diesel,Manual,"EMI ₹12,234/m*",₹5.50 lakh
Hyundai Grand i10,Hyundai,2016,"53,813 km",Petrol,Manual,"EMI ₹6,940/m*",₹3.12 lakh
Tata NEXON,Tata,2021,"61,767 km",Petrol,Manual,"EMI ₹10,256/m*",₹5.81 lakh
Toyota Etios Liva,Toyota,2015,"40,553 km",Petrol,Manual,"EMI ₹6,373/m*",₹2.42 lakh
Maruti Dzire,Maruti,2018,"1,03,640 km",Diesel,Manual,"EMI ₹9,231/m*",₹4.15 lakh
KIA SONET,KIA,2021,"41,988 km",Petrol,Manual,"EMI ₹13,434/m*",₹7.61 lakh
Ford Ecosport,Ford,2019,"65,454 km",Petrol,Manual,"EMI ₹8,348/m*",₹4.73 lakh
Hyundai Verna,Hyundai,2019,"59,834 km",Diesel,Manual,"EMI ₹10,150/m*",₹5.75 lakh
Mahindra XUV300,Mahindra,2022,"79,480 km",Diesel,Manual,"EMI ₹11,421/m*",₹6.47 lakh
Hyundai Creta,Hyundai,2019,"1,67,966 km",Diesel,Manual,"EMI ₹13,347/m*",₹6.00 lakh
Honda Jazz,Honda,2012,"2,04,296 km",Petrol,Manual,"EMI ₹13,683/m*",₹1.54 lakh
Maruti Wagon R 1.0,Maruti,2015,"78,066 km",Petrol,Manual,"EMI ₹4,687/m*",₹1.78 lakh
MG HECTOR,MG,2022,"44,613 km",Petrol,Auto,"EMI ₹21,506/m*",₹12.56 lakh
Mahindra Bolero,Mahindra,2019,"85,558 km",Diesel,Manual,"EMI ₹8,791/m*",₹4.98 lakh
Maruti Dzire,Maruti,2020,"66,955 km",Petrol,Manual,"EMI ₹9,074/m*",₹5.14 lakh
Maruti Dzire,Maruti,2018,"1,18,492 km",Petrol,Auto,"EMI ₹9,076/m*",₹4.08 lakh
Mahindra XUV500,Mahindra,2015,"83,523 km",Diesel,Manual,"EMI ₹14,183/m*",₹4.27 lakh
Maruti Grand Vitara,Maruti,2024,"20,807 km",Petrol,Manual,"EMI ₹18,150/m*",₹10.60 lakh
Maruti Swift,Maruti,2016,"1,15,962 km",Diesel,Manual,"EMI ₹8,190/m*",₹3.11 lakh
Mahindra XUV700,Mahindra,2024,"20,950 km",Diesel,Manual,"EMI ₹28,423/m*",₹16.60 lakh
Maruti Ertiga,Maruti,2013,"63,111 km",Diesel,Manual,"EMI ₹39,271/m*",₹4.42 lakh
Hyundai i10,Hyundai,2011,"31,485 km",Petrol,Manual,"EMI ₹39,271/m*",₹1.10 lakh
Ford Ecosport,Ford,2017,"1,41,391 km",Diesel,Manual,"EMI ₹7,140/m*",₹3.21 lakh
Maruti Vitara Brezza,Maruti,2018,"66,160 km",Diesel,Manual,"EMI ₹9,462/m*",₹4.84 lakh
Mahindra BOLERO NEO,Mahindra,2024,"4,733 km",Diesel,Manual,"EMI ₹18,287/m*",₹10.68 lakh
Hyundai Elite i20,Hyundai,2017,"59,420 km",Petrol,Manual,"EMI ₹7,820/m*",₹4.00 lakh
Ford Ecosport,Ford,2018,"65,233 km",Petrol,Auto,"EMI ₹8,597/m*",₹4.87 lakh
Hyundai Creta,Hyundai,2018,"89,859 km",Diesel,Manual,"EMI ₹12,805/m*",₹6.55 lakh
Hyundai Elite i20,Hyundai,2016,"2,01,721 km",Diesel,Manual,"EMI ₹9,375/m*",₹3.56 lakh
Hyundai Verna,Hyundai,2024,"22,349 km",Petrol,Auto,"EMI ₹26,557/m*",₹15.51 lakh
Skoda KUSHAQ,Skoda,2022,"63,820 km",Petrol,Manual,"EMI ₹13,963/m*",₹7.91 lakh
Tata ALTROZ,Tata,2022,"52,324 km",Petrol,Manual,"EMI ₹11,757/m*",₹6.66 lakh
Maruti Baleno,Maruti,2019,"44,624 km",Petrol,Manual,"EMI ₹8,032/m*",₹4.55 lakh
Honda Amaze,Honda,2018,"77,520 km",Diesel,Manual,"EMI ₹8,055/m*",₹4.12 lakh
Maruti S Cross,Maruti,2017,"60,615 km",Diesel,Manual,"EMI ₹9,298/m*",₹4.18 lakh
Maruti Dzire,Maruti,2019,"58,242 km",Petrol,Manual,"EMI ₹8,509/m*",₹4.82 lakh
Maruti Dzire,Maruti,2019,"76,870 km",Petrol,Manual,"EMI ₹7,321/m*",₹4.15 lakh
Hyundai Creta,Hyundai,2017,"2,09,123 km",Diesel,Manual,"EMI ₹13,013/m*",₹5.85 lakh
Maruti Grand Vitara,Maruti,2024,"26,590 km",Hybrid,Auto,"EMI ₹25,170/m*",₹14.70 lakh
Tata Harrier,Tata,2019,"70,624 km",Diesel,Manual,"EMI ₹14,982/m*",₹8.75 lakh
Tata Tiago,Tata,2019,"82,198 km",Petrol,Manual,"EMI ₹6,161/m*",₹3.49 lakh
Maruti Ciaz,Maruti,2014,"1,42,000 km",Diesel,Manual,"EMI ₹12,663/m*",₹2.69 lakh
Mahindra XUV500,Mahindra,2019,"1,52,283 km",Diesel,Manual,"EMI ₹14,481/m*",₹6.51 lakh
Mahindra XUV300,Mahindra,2021,"60,764 km",Petrol,Manual,"EMI ₹9,991/m*",₹5.66 lakh
Hyundai VENUE,Hyundai,2020,"1,26,475 km",Diesel,Manual,"EMI ₹14,325/m*",₹6.44 lakh
KIA SELTOS,KIA,2025,"5,744 km",Petrol,Manual,"EMI ₹18,835/m*",₹11.00 lakh
Ford Ecosport,Ford,2019,"1,28,547 km",Diesel,Manual,"EMI ₹12,034/m*",₹5.41 lakh
Hyundai Creta,Hyundai,2021,"54,608 km",Petrol,Manual,"EMI ₹19,109/m*",₹11.16 lakh
Hyundai Creta,Hyundai,2023,"26,833 km",Petrol,Manual,"EMI ₹16,848/m*",₹9.84 lakh
Honda Civic,Honda,2019,"26,631 km",Petrol,Auto,"EMI ₹16,266/m*",₹9.50 lakh
Maruti Baleno,Maruti,2019,"1,49,377 km",Petrol,Manual,"EMI ₹9,187/m*",₹4.13 lakh
Honda Amaze,Honda,2020,"92,787 km",Diesel,Manual,"EMI ₹9,179/m*",₹5.20 lakh
Hyundai GRAND I10 NIOS,Hyundai,2020,"65,571 km",Petrol,Manual,"EMI ₹7,467/m*",₹4.23 lakh
Maruti Alto,Maruti,2022,"45,796 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
Mahindra MARAZZO,Mahindra,2019,"1,87,820 km",Diesel,Manual,"EMI ₹15,794/m*",₹7.10 lakh
Hyundai XCENT PRIME,Hyundai,2021,"60,516 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
Honda Amaze,Honda,2018,"56,625 km",Petrol,Manual,"EMI ₹7,573/m*",₹4.29 lakh
Hyundai Creta,Hyundai,2019,"92,483 km",Diesel,Manual,"EMI ₹11,969/m*",₹6.78 lakh
Renault Duster,Renault,2015,"45,985 km",Diesel,Manual,"EMI ₹10,330/m*",₹3.11 lakh
Hyundai NEW I20,Hyundai,2020,"1,05,612 km",Petrol,Auto,"EMI ₹14,615/m*",₹6.57 lakh
Honda WR-V,Honda,2021,"86,789 km",Diesel,Manual,"EMI ₹13,240/m*",₹7.50 lakh
Honda WR-V,Honda,2019,"40,224 km",Petrol,Manual,"EMI ₹9,268/m*",₹5.25 lakh
Hyundai Creta,Hyundai,2016,"57,664 km",Petrol,Manual,"EMI ₹12,257/m*",₹5.51 lakh
KIA CARENS,KIA,2022,"1,00,915 km",Diesel,Manual,"EMI ₹22,699/m*",₹10.44 lakh
Hyundai EXTER,Hyundai,2024,"7,037 km",Petrol,Manual,"EMI ₹12,322/m*",₹6.98 lakh
Maruti S Cross,Maruti,2015,"1,05,456 km",Diesel,Manual,"EMI ₹9,566/m*",₹2.88 lakh
Maruti Vitara Brezza,Maruti,2019,"2,48,440 km",Diesel,Manual,"EMI ₹9,988/m*",₹4.49 lakh
Maruti Vitara Brezza,Maruti,2019,"95,330 km",Diesel,Auto,"EMI ₹10,415/m*",₹5.90 lakh
KIA SONET,KIA,2021,"89,392 km",Diesel,Manual,"EMI ₹13,063/m*",₹7.40 lakh
Maruti IGNIS,Maruti,2025,"4,030 km",Petrol,Manual,"EMI ₹9,497/m*",₹5.38 lakh
Maruti Ciaz,Maruti,2020,"60,436 km",Petrol,Manual,"EMI ₹10,150/m*",₹5.75 lakh
Mahindra XUV300,Mahindra,2020,"48,728 km",Petrol,Manual,"EMI ₹13,928/m*",₹7.89 lakh
Maruti Eeco,Maruti,2018,"77,243 km",Petrol,Manual,"EMI ₹6,037/m*",₹3.42 lakh
Toyota Etios,Toyota,2018,"2,21,769 km",Diesel,Manual,"EMI ₹7,852/m*",₹3.53 lakh
Tata ALTROZ,Tata,2023,"25,562 km",Petrol,Manual,"EMI ₹11,386/m*",₹6.45 lakh
KIA SELTOS,KIA,2023,"25,614 km",Petrol,Manual,"EMI ₹19,708/m*",₹11.51 lakh
Hyundai VENUE,Hyundai,2021,"1,00,421 km",Diesel,Manual,"EMI ₹15,571/m*",₹7.00 lakh
Maruti Ciaz,Maruti,2014,"60,341 km",Petrol,Manual,"EMI ₹11,193/m*",₹3.37 lakh
Hyundai VENUE,Hyundai,2024,"10,237 km",Petrol,Manual,"EMI ₹15,153/m*",₹8.85 lakh
Audi Q3,Audi,2012,"2,40,658 km",Diesel,Auto,"EMI ₹15,153/m*",₹4.84 lakh
Hyundai Creta,Hyundai,2021,"69,136 km",Diesel,Auto,"EMI ₹19,725/m*",₹11.52 lakh
Tata NEXON,Tata,2022,"30,316 km",Petrol,Manual,"EMI ₹12,745/m*",₹7.22 lakh
Tata Safari,Tata,2022,"1,07,322 km",Diesel,Auto,"EMI ₹33,701/m*",₹15.50 lakh
Mahindra XUV300,Mahindra,2023,"40,219 km",Diesel,Manual,"EMI ₹15,410/m*",₹9.00 lakh
Maruti Vitara Brezza,Maruti,2021,"60,717 km",Petrol,Manual,"EMI ₹10,009/m*",₹5.67 lakh
Toyota Innova,Toyota,2015,"56,554 km",Diesel,Manual,"EMI ₹17,183/m*",₹5.17 lakh
Mahindra XUV700,Mahindra,2021,"1,11,228 km",Petrol,Auto,"EMI ₹30,613/m*",₹14.08 lakh
MG ASTOR,MG,2021,"72,722 km",Petrol,Auto,"EMI ₹13,240/m*",₹7.50 lakh
Nissan Sunny,Nissan,2017,"69,665 km",Petrol,Auto,"EMI ₹6,667/m*",₹3.41 lakh
Hyundai Creta,Hyundai,2019,"63,293 km",Diesel,Manual,"EMI ₹12,692/m*",₹7.19 lakh
KIA CARENS,KIA,2022,"1,04,000 km",Diesel,Manual,"EMI ₹21,090/m*",₹9.70 lakh
Mahindra XUV700,Mahindra,2022,"1,25,493 km",Diesel,Manual,"EMI ₹29,678/m*",₹13.65 lakh
Toyota Innova Crysta,Toyota,2018,"1,16,207 km",Diesel,Manual,"EMI ₹21,742/m*",₹10.00 lakh
Volkswagen Jetta,Volkswagen,2014,"1,65,444 km",Diesel,Auto,"EMI ₹20,147/m*",₹4.28 lakh
MG HECTOR,MG,2021,"59,117 km",Petrol,Auto,"EMI ₹20,547/m*",₹12.00 lakh
Mahindra XUV700,Mahindra,2025,268 km,Petrol,Manual,"EMI ₹24,417/m*",₹14.26 lakh
Mahindra XUV300,Mahindra,2023,"41,245 km",Diesel,Manual,"EMI ₹20,530/m*",₹11.99 lakh
Mahindra XUV300,Mahindra,2022,"66,787 km",Petrol,Manual,"EMI ₹11,969/m*",₹6.78 lakh
Hyundai i20 Active,Hyundai,2019,"61,467 km",Petrol,Manual,"EMI ₹8,014/m*",₹4.54 lakh
Ford Ecosport,Ford,2020,"61,666 km",Petrol,Manual,"EMI ₹10,751/m*",₹6.09 lakh
MG HECTOR,MG,2021,"91,767 km",Petrol,Auto,"EMI ₹21,369/m*",₹12.48 lakh
Toyota Innova Crysta,Toyota,2022,"70,036 km",Diesel,Manual,"EMI ₹28,286/m*",₹16.52 lakh
Ford Ecosport,Ford,2020,"89,412 km",Petrol,Manual,"EMI ₹10,874/m*",₹6.16 lakh
MG HECTOR,MG,2021,"40,842 km",Petrol,Manual,"EMI ₹18,818/m*",₹10.99 lakh
Hyundai Creta,Hyundai,2018,"1,00,765 km",Petrol,Manual,"EMI ₹14,592/m*",₹6.56 lakh
Maruti Vitara Brezza,Maruti,2020,"55,484 km",Diesel,Manual,"EMI ₹11,245/m*",₹6.37 lakh
Hyundai Creta,Hyundai,2023,"24,142 km",Diesel,Manual,"EMI ₹26,095/m*",₹15.24 lakh
Audi Q3,Audi,2013,"1,03,373 km",Diesel,Auto,"EMI ₹51,710/m*",₹5.82 lakh
MG HECTOR PLUS,MG,2021,"76,702 km",Diesel,Manual,"EMI ₹27,242/m*",₹15.91 lakh
KIA SONET,KIA,2025,"21,203 km",Petrol,Manual,"EMI ₹17,910/m*",₹10.46 lakh
Hyundai Creta,Hyundai,2022,"1,00,001 km",Petrol,Manual,"EMI ₹19,568/m*",₹9.00 lakh
Maruti Vitara Brezza,Maruti,2017,"87,749 km",Diesel,Manual,"EMI ₹10,789/m*",₹4.85 lakh
Mahindra XUV300,Mahindra,2024,"79,778 km",Diesel,Manual,"EMI ₹20,975/m*",₹12.25 lakh
Mahindra XUV700,Mahindra,2022,"67,280 km",Diesel,Auto,"EMI ₹27,345/m*",₹15.97 lakh
Maruti Eeco,Maruti,2021,"1,65,973 km",Petrol,Manual,"EMI ₹7,496/m*",₹3.37 lakh
Tata Harrier,Tata,2021,"62,117 km",Diesel,Auto,"EMI ₹28,457/m*",₹16.62 lakh
Honda Mobilio,Honda,2015,"1,55,533 km",Diesel,Manual,"EMI ₹11,891/m*",₹3.58 lakh
BMW 3 Series,BMW,2016,"1,55,692 km",Diesel,Auto,"EMI ₹28,430/m*",₹11.00 lakh
Maruti S Cross,Maruti,2018,"86,810 km",Diesel,Manual,"EMI ₹10,811/m*",₹5.53 lakh
Toyota Innova,Toyota,2012,"1,95,979 km",Diesel,Manual,"EMI ₹10,811/m*",₹4.10 lakh
Mahindra Thar,Mahindra,2024,"20,822 km",Diesel,Manual,"EMI ₹23,389/m*",₹13.66 lakh
MG HECTOR,MG,2024,"5,935 km",Diesel,Manual,"EMI ₹31,677/m*",₹18.50 lakh
KIA SONET,KIA,2024,"10,765 km",Petrol,Auto,"EMI ₹20,016/m*",₹11.69 lakh
Toyota Innova,Toyota,2015,"1,57,784 km",Diesel,Manual,"EMI ₹18,567/m*",₹5.59 lakh
Hyundai VENUE,Hyundai,2023,"25,345 km",Petrol,Auto,"EMI ₹17,893/m*",₹10.45 lakh
BMW X1,BMW,2024,"34,566 km",Petrol,Auto,"EMI ₹76,315/m*",₹44.57 lakh
KIA SELTOS,KIA,2022,"27,841 km",Petrol,Manual,"EMI ₹18,681/m*",₹10.91 lakh
Mahindra XUV300,Mahindra,2022,"1,02,667 km",Diesel,Manual,"EMI ₹17,394/m*",₹8.00 lakh
KIA SELTOS,KIA,2020,"1,06,297 km",Diesel,Auto,"EMI ₹26,678/m*",₹12.27 lakh
MG HECTOR,MG,2020,"1,65,080 km",Diesel,Manual,"EMI ₹23,917/m*",₹11.00 lakh
Toyota Fortuner,Toyota,2017,"2,56,000 km",Diesel,Auto,"EMI ₹41,311/m*",₹19.00 lakh
Tata Harrier,Tata,2023,"82,259 km",Diesel,Auto,"EMI ₹27,396/m*",₹16.00 lakh
Hyundai Creta,Hyundai,2024,"25,365 km",Petrol,Manual,"EMI ₹18,835/m*",₹11.00 lakh
Hyundai VENUE,Hyundai,2023,"35,131 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
Audi A3,Audi,2014,"1,21,578 km",Diesel,Auto,"EMI ₹43,951/m*",₹9.43 lakh
Hyundai XCENT PRIME,Hyundai,2021,"60,726 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
Toyota Innova Crysta,Toyota,2022,"1,10,742 km",Diesel,Auto,"EMI ₹33,701/m*",₹15.50 lakh
MG HECTOR,MG,2019,"84,802 km",Diesel,Manual,"EMI ₹17,550/m*",₹10.25 lakh
Tata Safari,Tata,2024,"22,188 km",Diesel,Manual,"EMI ₹38,902/m*",₹22.72 lakh
Mercedes Benz Ml Class,Mercedes,2014,"2,46,866 km",Diesel,Auto,"EMI ₹48,612/m*",₹10.43 lakh
Tata Safari,Tata,2024,"49,793 km",Diesel,Manual,"EMI ₹35,957/m*",₹21.00 lakh
BMW X5,BMW,2016,"67,324 km",Diesel,Auto,"EMI ₹55,697/m*",₹21.55 lakh
Toyota Fortuner,Toyota,2019,"2,73,110 km",Diesel,Auto,"EMI ₹46,594/m*",₹21.43 lakh
MG HECTOR,MG,2023,"62,000 km",Diesel,Manual,"EMI ₹25,684/m*",₹15.00 lakh
MG HECTOR PLUS,MG,2022,"79,435 km",Diesel,Manual,"EMI ₹23,971/m*",₹14.00 lakh
Jeep Compass,Jeep,2020,"1,26,854 km",Diesel,Manual,"EMI ₹33,483/m*",₹15.40 lakh
Tata Curvv EV,Tata,2024,"39,154 km",Electric,Auto,"EMI ₹32,224/m*",₹18.82 lakh
Mahindra Scorpio,Mahindra,2018,"79,144 km",Diesel,Manual,"EMI ₹20,328/m*",₹10.68 lakh
Mercedes Benz E Class,Mercedes,2019,"61,866 km",Diesel,Auto,"EMI ₹51,367/m*",₹30.00 lakh
Tata Safari,Tata,2023,"77,542 km",Diesel,Auto,"EMI ₹34,245/m*",₹20.00 lakh
Toyota Innova Crysta,Toyota,2021,"1,13,526 km",Diesel,Manual,"EMI ₹39,549/m*",₹18.19 lakh
KIA CARNIVAL,KIA,2020,"2,52,681 km",Diesel,Auto,"EMI ₹47,616/m*",₹21.90 lakh
Maruti Baleno,Maruti,2024,"6,606 km",Petrol,Auto,"EMI ₹12,057/m*",₹6.83 lakh
Tata Tiago,Tata,2017,"62,606 km",Petrol,Manual,"EMI ₹4,653/m*",₹2.38 lakh
Hyundai i20,Hyundai,2011,"98,904 km",Petrol,Manual,"EMI ₹4,653/m*",₹1.12 lakh
Maruti Dzire,Maruti,2022,"34,232 km",Petrol,Manual,"EMI ₹9,021/m*",₹5.11 lakh
Honda Jazz,Honda,2012,"2,04,506 km",Petrol,Manual,"EMI ₹13,327/m*",₹1.50 lakh
Tata Harrier,Tata,2022,"1,18,411 km",Diesel,Manual,"EMI ₹22,743/m*",₹10.46 lakh
Ford Endeavour,Ford,2014,"1,33,996 km",Diesel,Manual,"EMI ₹23,537/m*",₹5.00 lakh
