Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Maruti SX4,Maruti,2012,"1,07,571 km",Diesel,Manual,"EMI ₹11,598/m*",₹1.51 lakh
Hyundai Eon,Hyundai,2015,"63,466 km",Petrol,Manual,"EMI ₹4,345/m*",₹1.65 lakh
Nissan Micra,Nissan,2012,"1,25,200 km",Petrol,Manual,"EMI ₹5,947/m*",₹0.67 lakh
Maruti S Cross,Maruti,2017,"1,11,693 km",Diesel,Manual,"EMI ₹11,901/m*",₹5.35 lakh
Maruti Wagon R 1.0,Maruti,2011,"40,908 km",Petrol,Manual,"EMI ₹11,901/m*",₹1.40 lakh
Honda Amaze,Honda,2021,"20,566 km",Petrol,Manual,"EMI ₹10,786/m*",₹6.11 lakh
Maruti Baleno,Maruti,2017,"87,258 km",Petrol,Manual,"EMI ₹8,211/m*",₹4.20 lakh
Maruti Ritz,Maruti,2015,"88,377 km",Petrol,Manual,"EMI ₹5,056/m*",₹1.92 lakh
Tata Bolt,Tata,2015,"44,404 km",Petrol,Manual,"EMI ₹4,819/m*",₹1.83 lakh
Tata Zest,Tata,2015,"53,725 km",Petrol,Manual,"EMI ₹4,898/m*",₹1.86 lakh
Hyundai Grand i10,Hyundai,2015,"71,011 km",Petrol,Manual,"EMI ₹5,267/m*",₹2.00 lakh
Hyundai Verna,Hyundai,2012,"84,049 km",Petrol,Manual,"EMI ₹17,681/m*",₹1.99 lakh
Nissan Micra,Nissan,2012,"55,168 km",Diesel,Manual,"EMI ₹17,681/m*",₹1.40 lakh
Hyundai Verna,Hyundai,2013,"48,377 km",Petrol,Auto,"EMI ₹10,827/m*",₹2.30 lakh
Hyundai i10,Hyundai,2012,"46,886 km",Petrol,Manual,"EMI ₹12,617/m*",₹1.42 lakh
Maruti Swift Dzire,Maruti,2011,"65,213 km",Petrol,Manual,"EMI ₹12,617/m*",₹1.37 lakh
Renault Duster,Renault,2012,"1,11,352 km",Diesel,Manual,"EMI ₹12,617/m*",₹1.78 lakh
Honda Amaze,Honda,2018,"23,544 km",Petrol,Manual,"EMI ₹5,949/m*",₹3.37 lakh
Nissan MAGNITE,Nissan,2022,"18,385 km",Petrol,Auto,"EMI ₹11,880/m*",₹6.73 lakh
Mahindra XUV500,Mahindra,2015,"64,252 km",Diesel,Manual,"EMI ₹17,471/m*",₹5.26 lakh
Tata NEXON,Tata,2019,"79,017 km",Petrol,Auto,"EMI ₹10,574/m*",₹5.99 lakh
Maruti Swift,Maruti,2013,"84,064 km",Petrol,Manual,"EMI ₹9,744/m*",₹2.07 lakh
Mahindra Kuv100,Mahindra,2016,"57,149 km",Petrol,Manual,"EMI ₹5,227/m*",₹2.35 lakh
Maruti Dzire,Maruti,2017,"55,812 km",Petrol,Manual,"EMI ₹7,703/m*",₹3.94 lakh
Honda Amaze,Honda,2013,"1,42,774 km",Petrol,Auto,"EMI ₹9,273/m*",₹1.97 lakh
Hyundai AURA,Hyundai,2022,"65,109 km",Petrol,Manual,"EMI ₹9,621/m*",₹5.45 lakh
Maruti Zen Estilo,Maruti,2012,"56,029 km",Petrol,Manual,"EMI ₹9,507/m*",₹1.07 lakh
Ford Figo,Ford,2011,"50,003 km",Petrol,Manual,"EMI ₹9,507/m*",₹0.84 lakh
Maruti Vitara Brezza,Maruti,2017,"41,660 km",Diesel,Manual,"EMI ₹11,122/m*",₹5.00 lakh
Honda Civic,Honda,2011,"67,934 km",Petrol,Auto,"EMI ₹11,122/m*",₹2.01 lakh
Maruti Wagon R 1.0,Maruti,2012,"40,000 km",Petrol,Manual,"EMI ₹14,571/m*",₹1.64 lakh
Maruti Swift,Maruti,2015,"26,989 km",Petrol,Manual,"EMI ₹7,768/m*",₹2.95 lakh
Maruti Alto,Maruti,2012,"97,198 km",Petrol,Manual,"EMI ₹8,174/m*",₹0.92 lakh
Mahindra Kuv100,Mahindra,2016,"1,04,969 km",Diesel,Manual,"EMI ₹6,715/m*",₹2.55 lakh
Honda City,Honda,2021,"39,044 km",Petrol,Manual,"EMI ₹12,816/m*",₹7.26 lakh
Mahindra XUV500,Mahindra,2013,"1,57,378 km",Diesel,Manual,"EMI ₹22,212/m*",₹2.50 lakh
Tata NEXON,Tata,2025,"1,087 km",Petrol,Auto,"EMI ₹20,752/m*",₹12.12 lakh
Fiat Linea,Fiat,2011,"45,814 km",Diesel,Manual,"EMI ₹20,752/m*",₹1.18 lakh
Maruti Wagon R 1.0,Maruti,2011,"49,299 km",Petrol,Manual,"EMI ₹20,752/m*",₹1.28 lakh
Tata Safari,Tata,2024,"7,861 km",Diesel,Auto,"EMI ₹36,779/m*",₹21.48 lakh
Hyundai Elite i20,Hyundai,2019,"34,065 km",Petrol,Manual,"EMI ₹6,990/m*",₹3.96 lakh
Tata PUNCH,Tata,2023,"7,260 km",Petrol,Manual,"EMI ₹9,162/m*",₹5.19 lakh
Hyundai Grand i10,Hyundai,2014,"74,334 km",Petrol,Auto,"EMI ₹9,566/m*",₹2.88 lakh
Ford Figo Aspire,Ford,2016,"76,189 km",Diesel,Manual,"EMI ₹6,030/m*",₹2.29 lakh
Maruti XL6,Maruti,2021,"1,40,073 km",Petrol,Manual,"EMI ₹16,683/m*",₹7.50 lakh
Hyundai Verna,Hyundai,2011,"97,297 km",Petrol,Manual,"EMI ₹16,683/m*",₹1.57 lakh
Tata TIGOR,Tata,2022,"1,14,800 km",Petrol,Manual,"EMI ₹12,613/m*",₹5.67 lakh
Maruti Swift,Maruti,2011,"1,14,925 km",Diesel,Manual,"EMI ₹12,613/m*",₹1.97 lakh
Tata TIGOR,Tata,2022,"21,901 km",Petrol,Manual,"EMI ₹10,009/m*",₹5.67 lakh
Hyundai Grand i10,Hyundai,2015,"43,000 km",Petrol,Manual,"EMI ₹6,689/m*",₹2.54 lakh
Maruti Ertiga,Maruti,2022,"84,805 km",Petrol,Auto,"EMI ₹13,818/m*",₹8.07 lakh
Maruti Dzire,Maruti,2018,"87,802 km",Petrol,Manual,"EMI ₹7,961/m*",₹4.51 lakh
Volkswagen Vento,Volkswagen,2011,"1,04,519 km",Diesel,Manual,"EMI ₹7,961/m*",₹1.53 lakh
Renault Kiger,Renault,2021,"68,096 km",Petrol,Auto,"EMI ₹7,944/m*",₹4.50 lakh
Renault TRIBER,Renault,2021,"66,677 km",Petrol,Auto,"EMI ₹7,944/m*",₹4.50 lakh
Hyundai Xcent,Hyundai,2015,"1,43,952 km",Petrol,Manual,"EMI ₹7,110/m*",₹2.70 lakh
Maruti Wagon R 1.0,Maruti,2014,"86,298 km",Petrol,Manual,"EMI ₹6,643/m*",₹2.00 lakh
Maruti Swift Dzire,Maruti,2013,"35,780 km",Petrol,Manual,"EMI ₹11,533/m*",₹2.45 lakh
Maruti Swift,Maruti,2016,"51,449 km",Petrol,Manual,"EMI ₹7,363/m*",₹3.31 lakh
Jeep Compass,Jeep,2017,"80,629 km",Diesel,Manual,"EMI ₹14,459/m*",₹6.50 lakh
Maruti Ertiga,Maruti,2019,"70,612 km",Diesel,Manual,"EMI ₹14,503/m*",₹8.47 lakh
Tata Tiago,Tata,2016,"64,803 km",Petrol,Manual,"EMI ₹5,561/m*",₹2.50 lakh
Honda City,Honda,2011,"1,00,219 km",Petrol,Manual,"EMI ₹5,561/m*",₹1.50 lakh
Maruti Swift,Maruti,2013,"1,26,657 km",Petrol,Manual,"EMI ₹11,156/m*",₹2.37 lakh
Mercedes Benz B Class,Mercedes,2013,"18,069 km",Petrol,Auto,"EMI ₹22,360/m*",₹4.75 lakh
Hyundai Grand i10,Hyundai,2014,"52,738 km",Petrol,Manual,"EMI ₹9,200/m*",₹2.77 lakh
Jeep Compass,Jeep,2017,"78,607 km",Diesel,Manual,"EMI ₹14,348/m*",₹6.45 lakh
Hyundai i20,Hyundai,2012,"29,058 km",Petrol,Manual,"EMI ₹16,792/m*",₹1.89 lakh
Ford Figo,Ford,2011,"45,739 km",Petrol,Manual,"EMI ₹16,792/m*",₹0.80 lakh
Hyundai i20,Hyundai,2013,"73,203 km",Petrol,Manual,"EMI ₹9,885/m*",₹2.10 lakh
Mahindra Thar,Mahindra,2021,"56,214 km",Diesel,Manual,"EMI ₹17,037/m*",₹9.95 lakh
Maruti Baleno,Maruti,2022,"38,417 km",Petrol,Manual,"EMI ₹10,327/m*",₹5.85 lakh
Nissan Terrano,Nissan,2014,"84,905 km",Petrol,Manual,"EMI ₹7,374/m*",₹2.22 lakh
Honda City,Honda,2015,"18,188 km",Diesel,Manual,"EMI ₹15,179/m*",₹4.57 lakh
Maruti Alto 800,Maruti,2013,"1,08,369 km",Petrol,Manual,"EMI ₹4,707/m*",₹1.00 lakh
Maruti Wagon R 1.0,Maruti,2014,"83,000 km",Petrol,Manual,"EMI ₹7,274/m*",₹2.19 lakh
Hyundai Grand i10,Hyundai,2018,"51,951 km",Petrol,Auto,"EMI ₹7,296/m*",₹3.28 lakh
Maruti Swift,Maruti,2016,"1,08,322 km",Petrol,Manual,"EMI ₹5,606/m*",₹2.52 lakh
Maruti Ertiga,Maruti,2015,"35,982 km",Petrol,Manual,"EMI ₹10,955/m*",₹4.16 lakh
Ford Figo,Ford,2011,"70,446 km",Petrol,Manual,"EMI ₹10,955/m*",₹0.80 lakh
Hyundai Eon,Hyundai,2014,"27,217 km",Petrol,Manual,"EMI ₹4,617/m*",₹1.39 lakh
Maruti Ritz,Maruti,2014,"53,553 km",Petrol,Manual,"EMI ₹7,340/m*",₹2.21 lakh
Hyundai Xcent,Hyundai,2014,"84,155 km",Petrol,Manual,"EMI ₹7,340/m*",₹2.21 lakh
Tata NEXON,Tata,2019,"49,041 km",Petrol,Auto,"EMI ₹11,368/m*",₹6.44 lakh
Hyundai Grand i10,Hyundai,2014,"74,028 km",Petrol,Manual,"EMI ₹9,333/m*",₹2.81 lakh
Maruti Wagon R 1.0,Maruti,2015,"81,072 km",Petrol,Manual,"EMI ₹6,346/m*",₹2.41 lakh
Maruti Alto K10,Maruti,2023,"14,611 km",Petrol,Manual,"EMI ₹7,291/m*",₹4.13 lakh
Honda City,Honda,2011,"44,351 km",Petrol,Manual,"EMI ₹7,291/m*",₹1.67 lakh
Honda Jazz,Honda,2016,"57,727 km",Petrol,Auto,"EMI ₹7,096/m*",₹3.19 lakh
Skoda Rapid,Skoda,2018,"64,759 km",Petrol,Auto,"EMI ₹8,297/m*",₹4.70 lakh
Tata NEXON,Tata,2021,"37,992 km",Diesel,Auto,"EMI ₹12,445/m*",₹7.05 lakh
Maruti Swift,Maruti,2012,"58,347 km",Diesel,Manual,"EMI ₹12,445/m*",₹3.00 lakh
Maruti Ciaz,Maruti,2018,"1,31,058 km",Diesel,Manual,"EMI ₹11,389/m*",₹5.12 lakh
Maruti Ritz,Maruti,2012,"52,000 km",Petrol,Manual,"EMI ₹11,373/m*",₹1.28 lakh
Tata Tiago,Tata,2018,"42,172 km",Petrol,Auto,"EMI ₹5,455/m*",₹3.09 lakh
Maruti Swift Dzire,Maruti,2016,"1,11,642 km",Petrol,Manual,"EMI ₹8,030/m*",₹3.61 lakh
Maruti SX4,Maruti,2013,"1,23,019 km",Petrol,Manual,"EMI ₹7,767/m*",₹1.65 lakh
Honda Amaze,Honda,2018,"22,029 km",Petrol,Manual,"EMI ₹7,573/m*",₹4.29 lakh
Maruti Dzire,Maruti,2018,"88,210 km",Petrol,Manual,"EMI ₹7,979/m*",₹4.52 lakh
Maruti Ritz,Maruti,2012,"70,271 km",Diesel,Manual,"EMI ₹7,979/m*",₹1.60 lakh
Volkswagen Vento,Volkswagen,2012,"47,807 km",Diesel,Manual,"EMI ₹7,979/m*",₹2.00 lakh
Maruti Ciaz,Maruti,2015,"90,288 km",Petrol,Auto,"EMI ₹9,059/m*",₹3.44 lakh
Toyota Etios,Toyota,2015,"95,618 km",Petrol,Manual,"EMI ₹6,452/m*",₹2.45 lakh
Hyundai Verna,Hyundai,2013,"52,788 km",Diesel,Manual,"EMI ₹22,123/m*",₹2.49 lakh
Maruti Celerio,Maruti,2022,"49,015 km",Petrol,Manual,"EMI ₹6,267/m*",₹3.55 lakh
Hyundai i10,Hyundai,2013,"86,375 km",Petrol,Manual,"EMI ₹7,532/m*",₹1.60 lakh
Toyota Etios,Toyota,2011,"1,11,784 km",Petrol,Manual,"EMI ₹7,532/m*",₹1.25 lakh
Hyundai i10,Hyundai,2011,"58,511 km",Petrol,Manual,"EMI ₹7,532/m*",₹0.75 lakh
Maruti A Star,Maruti,2011,"1,04,903 km",Petrol,Auto,"EMI ₹7,532/m*",₹1.15 lakh
Maruti Swift Dzire,Maruti,2014,"32,055 km",Petrol,Manual,"EMI ₹8,636/m*",₹2.60 lakh
Maruti Zen Estilo,Maruti,2012,"1,04,345 km",Petrol,Manual,"EMI ₹10,306/m*",₹1.16 lakh
Hyundai Verna,Hyundai,2014,"69,686 km",Petrol,Manual,"EMI ₹9,931/m*",₹2.99 lakh
Maruti Swift Dzire,Maruti,2011,"2,24,714 km",Petrol,Manual,"EMI ₹9,931/m*",₹1.25 lakh
Hyundai i10,Hyundai,2013,"22,861 km",Petrol,Manual,"EMI ₹6,826/m*",₹1.45 lakh
Tata Tiago,Tata,2016,"26,768 km",Petrol,Manual,"EMI ₹6,095/m*",₹2.74 lakh
Honda City,Honda,2014,"99,614 km",Petrol,Manual,"EMI ₹9,632/m*",₹2.90 lakh
Honda Jazz,Honda,2017,"55,108 km",Petrol,Auto,"EMI ₹6,276/m*",₹3.21 lakh
Maruti Wagon R 1.0,Maruti,2014,"19,431 km",Petrol,Manual,"EMI ₹8,038/m*",₹2.42 lakh
Maruti Ritz,Maruti,2012,"98,990 km",Diesel,Manual,"EMI ₹8,038/m*",₹2.33 lakh
Maruti Ertiga,Maruti,2015,"90,286 km",Petrol,Manual,"EMI ₹10,139/m*",₹3.85 lakh
Honda Amaze,Honda,2013,"88,759 km",Diesel,Manual,"EMI ₹19,547/m*",₹2.20 lakh
Tata Indica EV2,Tata,2013,"50,017 km",Diesel,Manual,"EMI ₹14,216/m*",₹1.60 lakh
Maruti XL6,Maruti,2021,"59,552 km",Petrol,Auto,"EMI ₹13,681/m*",₹7.75 lakh
Tata ALTROZ,Tata,2023,"41,111 km",Petrol,Manual,"EMI ₹10,592/m*",₹6.00 lakh
Maruti Baleno,Maruti,2016,"1,02,027 km",Petrol,Manual,"EMI ₹7,007/m*",₹3.15 lakh
Mahindra Xylo,Mahindra,2013,"1,29,709 km",Diesel,Manual,"EMI ₹17,586/m*",₹1.98 lakh
Maruti Swift,Maruti,2013,"1,14,494 km",Petrol,Manual,"EMI ₹12,522/m*",₹2.66 lakh
Hyundai i10,Hyundai,2011,"1,41,908 km",Petrol,Manual,"EMI ₹12,522/m*",₹1.23 lakh
Maruti Alto 800,Maruti,2013,"93,627 km",Petrol,Manual,"EMI ₹6,779/m*",₹1.44 lakh
Maruti Baleno,Maruti,2016,"67,883 km",Petrol,Manual,"EMI ₹8,230/m*",₹3.70 lakh
Maruti New Wagon-R,Maruti,2019,"52,378 km",Petrol,Manual,"EMI ₹6,655/m*",₹3.77 lakh
Maruti Ciaz,Maruti,2017,"1,47,941 km",Diesel,Manual,"EMI ₹9,721/m*",₹4.37 lakh
Maruti Baleno,Maruti,2017,"31,741 km",Petrol,Auto,"EMI ₹7,625/m*",₹3.90 lakh
Tata TIGOR,Tata,2024,"22,204 km",Petrol,Auto,"EMI ₹13,593/m*",₹7.70 lakh
Hyundai i10,Hyundai,2011,"43,852 km",Petrol,Manual,"EMI ₹13,593/m*",₹1.46 lakh
Maruti New Wagon-R,Maruti,2020,"1,46,914 km",Petrol,Manual,"EMI ₹7,563/m*",₹3.40 lakh
Honda Amaze,Honda,2014,"49,881 km",Petrol,Manual,"EMI ₹6,145/m*",₹1.85 lakh
Maruti Swift Dzire,Maruti,2012,"1,45,306 km",Diesel,Manual,"EMI ₹6,145/m*",₹2.15 lakh
Honda Amaze,Honda,2015,"18,994 km",Petrol,Auto,"EMI ₹7,479/m*",₹2.84 lakh
Hyundai Verna,Hyundai,2017,"69,644 km",Petrol,Auto,"EMI ₹12,023/m*",₹6.15 lakh
Tata NEXON,Tata,2018,"52,598 km",Petrol,Manual,"EMI ₹7,732/m*",₹4.38 lakh
Mahindra XUV500,Mahindra,2012,"1,43,233 km",Diesel,Manual,"EMI ₹7,732/m*",₹2.59 lakh
Ford Figo,Ford,2011,"1,13,762 km",Diesel,Manual,"EMI ₹7,732/m*",₹1.13 lakh
Maruti Alto,Maruti,2010,"56,343 km",Petrol,Manual,"EMI ₹7,732/m*",₹0.68 lakh
Renault Kwid,Renault,2019,"22,579 km",Petrol,Auto,"EMI ₹4,907/m*",₹2.78 lakh
Tata NEXON,Tata,2020,"15,500 km",Petrol,Manual,"EMI ₹12,533/m*",₹7.10 lakh
Tata NEXON,Tata,2021,"24,001 km",Petrol,Manual,"EMI ₹12,922/m*",₹7.32 lakh
Volkswagen Vento,Volkswagen,2016,"53,339 km",Petrol,Auto,"EMI ₹8,408/m*",₹3.78 lakh
Tata Indica EV2,Tata,2012,"1,44,014 km",Diesel,Manual,"EMI ₹8,408/m*",₹1.07 lakh
Maruti Ciaz,Maruti,2018,"97,283 km",Petrol,Manual,"EMI ₹6,796/m*",₹3.85 lakh
Mahindra Quanto,Mahindra,2013,"80,594 km",Diesel,Manual,"EMI ₹10,573/m*",₹1.19 lakh
Renault Kwid,Renault,2017,"34,069 km",Petrol,Auto,"EMI ₹3,793/m*",₹1.94 lakh
Honda City,Honda,2015,"1,13,625 km",Petrol,Auto,"EMI ₹10,613/m*",₹4.03 lakh
Tata TIGOR,Tata,2022,"48,332 km",Petrol,Manual,"EMI ₹9,850/m*",₹5.58 lakh
Hyundai i10,Hyundai,2010,"65,682 km",Petrol,Auto,"EMI ₹9,850/m*",₹0.88 lakh
Hyundai VENUE,Hyundai,2019,"1,01,905 km",Diesel,Manual,"EMI ₹13,525/m*",₹6.08 lakh
Ford Ecosport,Ford,2015,"76,001 km",Petrol,Auto,"EMI ₹6,346/m*",₹2.41 lakh
Volkswagen Vento,Volkswagen,2014,"38,725 km",Petrol,Auto,"EMI ₹7,938/m*",₹2.39 lakh
Maruti Ritz,Maruti,2011,"72,186 km",Petrol,Manual,"EMI ₹7,938/m*",₹1.15 lakh
Renault Kwid,Renault,2017,"39,700 km",Petrol,Auto,"EMI ₹4,047/m*",₹2.07 lakh
Maruti Dzire,Maruti,2020,"21,076 km",Petrol,Manual,"EMI ₹8,209/m*",₹4.65 lakh
Mahindra XUV500,Mahindra,2012,"88,171 km",Diesel,Manual,"EMI ₹8,209/m*",₹3.18 lakh
Tata TIGOR,Tata,2022,"27,042 km",Petrol,Manual,"EMI ₹9,709/m*",₹5.50 lakh
Maruti Wagon R 1.0,Maruti,2014,"59,738 km",Petrol,Manual,"EMI ₹6,610/m*",₹1.99 lakh
Skoda Rapid,Skoda,2019,"19,598 km",Petrol,Auto,"EMI ₹10,009/m*",₹5.67 lakh
Renault Kwid,Renault,2019,"21,769 km",Petrol,Manual,"EMI ₹4,254/m*",₹2.41 lakh
Toyota Fortuner,Toyota,2011,"1,30,000 km",Diesel,Manual,"EMI ₹4,254/m*",₹5.24 lakh
Hyundai i10,Hyundai,2011,"72,593 km",Petrol,Manual,"EMI ₹4,254/m*",₹0.74 lakh
Tata Tiago,Tata,2022,"42,565 km",Petrol,Manual,"EMI ₹9,797/m*",₹5.55 lakh
Tata NEXON,Tata,2019,"23,240 km",Petrol,Auto,"EMI ₹10,521/m*",₹5.96 lakh
Maruti Baleno,Maruti,2016,"60,159 km",Petrol,Manual,"EMI ₹7,674/m*",₹3.45 lakh
Maruti Swift Dzire,Maruti,2012,"1,51,475 km",Diesel,Manual,"EMI ₹7,674/m*",₹2.76 lakh
Honda Amaze,Honda,2014,"2,26,090 km",Petrol,Manual,"EMI ₹6,643/m*",₹2.00 lakh
Hyundai Xcent,Hyundai,2015,"37,900 km",Petrol,Manual,"EMI ₹7,874/m*",₹2.99 lakh
Maruti Eeco,Maruti,2020,"57,032 km",Petrol,Manual,"EMI ₹8,844/m*",₹5.01 lakh
Maruti SX4,Maruti,2011,"82,767 km",Petrol,Manual,"EMI ₹8,844/m*",₹1.15 lakh
Skoda Superb,Skoda,2012,"83,677 km",Petrol,Manual,"EMI ₹17,770/m*",₹2.00 lakh
Hyundai AURA,Hyundai,2020,"1,94,817 km",Petrol,Manual,"EMI ₹10,789/m*",₹4.85 lakh
Hyundai NEW SANTRO,Hyundai,2019,"43,331 km",Petrol,Auto,"EMI ₹5,914/m*",₹3.35 lakh
Hyundai i10,Hyundai,2013,"65,104 km",Petrol,Manual,"EMI ₹7,014/m*",₹1.49 lakh
Volkswagen TAIGUN,Volkswagen,2021,"65,830 km",Petrol,Auto,"EMI ₹13,769/m*",₹7.80 lakh
Maruti Celerio,Maruti,2017,"1,84,266 km",Petrol,Manual,"EMI ₹6,762/m*",₹3.04 lakh
Maruti Vitara Brezza,Maruti,2016,"1,18,323 km",Diesel,Manual,"EMI ₹13,852/m*",₹5.26 lakh
Hyundai Santro Xing,Hyundai,2012,"37,393 km",Petrol,Manual,"EMI ₹8,796/m*",₹0.99 lakh
Ford Ecosport,Ford,2016,"43,286 km",Petrol,Manual,"EMI ₹6,918/m*",₹3.11 lakh
Maruti S PRESSO,Maruti,2020,"27,272 km",Petrol,Manual,"EMI ₹4,819/m*",₹2.73 lakh
Mahindra TUV300,Mahindra,2016,"86,185 km",Diesel,Manual,"EMI ₹10,850/m*",₹4.12 lakh
Chevrolet Sail UVA,Chevrolet,2013,"9,831 km",Petrol,Manual,"EMI ₹3,967/m*",₹0.84 lakh
Volkswagen Polo,Volkswagen,2011,"93,508 km",Petrol,Manual,"EMI ₹3,967/m*",₹1.38 lakh
Maruti BREZZA,Maruti,2023,"60,098 km",Petrol,Manual,"EMI ₹13,681/m*",₹7.75 lakh
Maruti Wagon R 1.0,Maruti,2011,"57,800 km",Petrol,Manual,"EMI ₹13,681/m*",₹1.24 lakh
Volkswagen Vento,Volkswagen,2011,"60,667 km",Petrol,Manual,"EMI ₹13,681/m*",₹1.37 lakh
Hyundai Verna,Hyundai,2012,"1,11,007 km",Diesel,Manual,"EMI ₹13,681/m*",₹2.57 lakh
Tata Bolt,Tata,2015,"59,400 km",Petrol,Manual,"EMI ₹5,504/m*",₹2.09 lakh
Hyundai Grand i10,Hyundai,2015,"64,350 km",Petrol,Manual,"EMI ₹7,558/m*",₹2.87 lakh
Maruti Ritz,Maruti,2011,"7,853 km",Petrol,Manual,"EMI ₹7,558/m*",₹1.30 lakh
Mahindra XUV500,Mahindra,2014,"1,97,416 km",Diesel,Manual,"EMI ₹14,122/m*",₹3.00 lakh
Maruti Eeco,Maruti,2012,"1,29,551 km",Petrol,Manual,"EMI ₹13,594/m*",₹1.53 lakh
Maruti Wagon R 1.0,Maruti,2016,"1,11,210 km",Petrol,Manual,"EMI ₹5,561/m*",₹2.50 lakh
Maruti Celerio,Maruti,2014,"18,243 km",Petrol,Auto,"EMI ₹8,038/m*",₹2.42 lakh
Honda BR-V,Honda,2017,"70,901 km",Petrol,Auto,"EMI ₹9,795/m*",₹5.01 lakh
Hyundai i20,Hyundai,2012,"1,02,168 km",Petrol,Manual,"EMI ₹13,860/m*",₹1.56 lakh
Honda WR-V,Honda,2017,"1,35,379 km",Petrol,Manual,"EMI ₹8,119/m*",₹3.65 lakh
Maruti Swift,Maruti,2010,"47,993 km",Petrol,Manual,"EMI ₹8,119/m*",₹0.94 lakh
Maruti Wagon R 1.0,Maruti,2016,"1,16,175 km",Petrol,Manual,"EMI ₹4,716/m*",₹2.12 lakh
Honda WR-V,Honda,2018,"41,547 km",Petrol,Manual,"EMI ₹8,279/m*",₹4.69 lakh
Honda City,Honda,2019,"38,977 km",Petrol,Manual,"EMI ₹10,768/m*",₹6.10 lakh
Honda Amaze,Honda,2022,"11,754 km",Petrol,Manual,"EMI ₹11,774/m*",₹6.67 lakh
Mahindra SCORPIO-N,Mahindra,2023,"28,700 km",Diesel,Auto,"EMI ₹27,910/m*",₹16.30 lakh
Honda Amaze,Honda,2016,"71,995 km",Petrol,Manual,"EMI ₹6,117/m*",₹2.75 lakh
Hyundai Creta,Hyundai,2015,"1,06,693 km",Diesel,Manual,"EMI ₹15,943/m*",₹4.80 lakh
Hyundai i20,Hyundai,2011,"50,800 km",Petrol,Manual,"EMI ₹15,943/m*",₹1.30 lakh
Hyundai i10,Hyundai,2013,"1,55,868 km",Petrol,Manual,"EMI ₹8,191/m*",₹1.74 lakh
Honda Civic,Honda,2010,"1,17,429 km",Petrol,Auto,"EMI ₹8,191/m*",₹1.10 lakh
Maruti Ertiga,Maruti,2017,"51,552 km",Petrol,Manual,"EMI ₹9,892/m*",₹5.06 lakh
Maruti Wagon R 1.0,Maruti,2016,"73,961 km",Petrol,Auto,"EMI ₹6,095/m*",₹2.74 lakh
Maruti Celerio,Maruti,2015,"21,334 km",Petrol,Manual,"EMI ₹7,215/m*",₹2.74 lakh
Maruti Swift,Maruti,2013,"26,323 km",Petrol,Manual,"EMI ₹12,239/m*",₹2.60 lakh
Chevrolet Enjoy,Chevrolet,2013,"9,357 km",Petrol,Manual,"EMI ₹8,850/m*",₹1.88 lakh
Maruti Swift,Maruti,2011,"1,74,095 km",Diesel,Manual,"EMI ₹8,850/m*",₹1.45 lakh
Honda City,Honda,2011,"94,977 km",Petrol,Manual,"EMI ₹8,850/m*",₹1.56 lakh
Honda City,Honda,2012,"1,30,000 km",Petrol,Manual,"EMI ₹15,371/m*",₹1.73 lakh
Maruti Ciaz,Maruti,2017,"53,636 km",Petrol,Manual,"EMI ₹8,152/m*",₹4.17 lakh
Tata Tiago,Tata,2020,"45,687 km",Petrol,Manual,"EMI ₹6,037/m*",₹3.42 lakh
Toyota Corolla Altis,Toyota,2017,"17,227 km",Petrol,Manual,"EMI ₹9,580/m*",₹4.90 lakh
Honda Jazz,Honda,2019,"48,838 km",Petrol,Auto,"EMI ₹8,367/m*",₹4.74 lakh
Renault Lodgy,Renault,2016,"1,80,826 km",Diesel,Manual,"EMI ₹8,058/m*",₹3.06 lakh
Maruti Celerio,Maruti,2018,"91,214 km",Petrol,Manual,"EMI ₹5,261/m*",₹2.98 lakh
Maruti Swift Dzire,Maruti,2016,"24,842 km",Petrol,Manual,"EMI ₹8,675/m*",₹3.90 lakh
Hyundai AURA,Hyundai,2021,"51,913 km",Petrol,Manual,"EMI ₹9,126/m*",₹5.17 lakh
Honda City,Honda,2017,"66,397 km",Petrol,Auto,"EMI ₹10,107/m*",₹5.17 lakh
Maruti Ertiga,Maruti,2018,"57,474 km",Petrol,Manual,"EMI ₹9,585/m*",₹5.43 lakh
Tata NEXON,Tata,2021,"40,000 km",Petrol,Manual,"EMI ₹11,651/m*",₹6.60 lakh
Hyundai Verna,Hyundai,2013,"22,789 km",Petrol,Manual,"EMI ₹13,745/m*",₹2.92 lakh
Hyundai Creta,Hyundai,2018,"42,845 km",Petrol,Auto,"EMI ₹11,668/m*",₹6.61 lakh
Tata NEXON,Tata,2018,"60,731 km",Petrol,Manual,"EMI ₹7,767/m*",₹4.40 lakh
Skoda Rapid,Skoda,2012,"53,343 km",Petrol,Manual,"EMI ₹16,170/m*",₹1.82 lakh
Maruti Swift Dzire,Maruti,2014,"82,418 km",Petrol,Manual,"EMI ₹8,968/m*",₹2.70 lakh
Mahindra TUV300,Mahindra,2016,"1,03,476 km",Diesel,Manual,"EMI ₹11,324/m*",₹4.30 lakh
Chevrolet Beat,Chevrolet,2013,"37,086 km",Petrol,Manual,"EMI ₹4,943/m*",₹1.05 lakh
Maruti Wagon R Stingray,Maruti,2015,"27,796 km",Petrol,Manual,"EMI ₹5,188/m*",₹1.97 lakh
