Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Hyundai Grand i10,Hyundai,2016,"64,578 km",Petrol,Manual,"EMI ₹6,662/m*",₹3.00 lakh
Mahindra XUV300,Mahindra,2022,"56,000 km",Petrol,Manual,"EMI ₹13,063/m*",₹7.40 lakh
KIA SELTOS,KIA,2021,"90,939 km",Petrol,Manual,"EMI ₹13,946/m*",₹7.90 lakh
Tata Tiago,Tata,2023,"8,50,000 km",Petrol,Auto,"EMI ₹11,567/m*",₹5.20 lakh
Maruti Eeco,Maruti,2017,"1,27,816 km",Petrol,Manual,"EMI ₹5,250/m*",₹2.36 lakh
Ford Ecosport,Ford,2016,"1,23,971 km",Diesel,Manual,"EMI ₹11,192/m*",₹4.25 lakh
Hyundai Elite i20,Hyundai,2018,"1,45,840 km",Petrol,Manual,"EMI ₹9,209/m*",₹4.14 lakh
Honda WR-V,Honda,2022,"42,144 km",Petrol,Manual,"EMI ₹13,134/m*",₹7.44 lakh
Mahindra XUV300,Mahindra,2022,"58,637 km",Petrol,Manual,"EMI ₹11,298/m*",₹6.40 lakh
Mahindra XUV300,Mahindra,2021,"96,560 km",Diesel,Manual,"EMI ₹12,569/m*",₹7.12 lakh
MG ASTOR,MG,2022,"48,986 km",Petrol,Manual,"EMI ₹15,033/m*",₹8.78 lakh
Honda City,Honda,2019,"1,08,137 km",Diesel,Manual,"EMI ₹13,725/m*",₹6.17 lakh
Hyundai Creta,Hyundai,2017,"1,39,760 km",Petrol,Manual,"EMI ₹12,457/m*",₹5.60 lakh
Audi Q3,Audi,2012,"1,26,336 km",Diesel,Auto,"EMI ₹12,457/m*",₹6.00 lakh
Hyundai Grand i10,Hyundai,2017,"82,789 km",Petrol,Auto,"EMI ₹6,706/m*",₹3.43 lakh
Mahindra XUV500,Mahindra,2021,"95,000 km",Diesel,Auto,"EMI ₹19,064/m*",₹11.13 lakh
Hyundai Verna,Hyundai,2024,"41,242 km",Petrol,Manual,"EMI ₹19,160/m*",₹11.19 lakh
Maruti Ertiga,Maruti,2016,"84,801 km",Diesel,Manual,"EMI ₹12,746/m*",₹4.84 lakh
Mahindra XUV300,Mahindra,2019,"1,33,546 km",Diesel,Manual,"EMI ₹14,459/m*",₹6.50 lakh
Ford Ecosport,Ford,2019,"63,808 km",Petrol,Auto,"EMI ₹9,524/m*",₹5.39 lakh
Maruti S Cross,Maruti,2016,"81,563 km",Diesel,Manual,"EMI ₹12,667/m*",₹4.81 lakh
MG ASTOR,MG,2022,"34,028 km",Petrol,Manual,"EMI ₹15,393/m*",₹8.99 lakh
Renault Captur,Renault,2017,"1,48,000 km",Diesel,Manual,"EMI ₹8,550/m*",₹3.84 lakh
Volkswagen TAIGUN,Volkswagen,2022,"86,780 km",Petrol,Auto,"EMI ₹23,971/m*",₹14.00 lakh
Honda City,Honda,2017,"29,594 km",Petrol,Auto,"EMI ₹17,131/m*",₹9.00 lakh
Audi A6,Audi,2014,"88,072 km",Diesel,Auto,"EMI ₹32,951/m*",₹7.00 lakh
Mahindra XUV700,Mahindra,2024,"42,183 km",Diesel,Auto,"EMI ₹35,101/m*",₹20.50 lakh
KIA SONET,KIA,2023,"57,807 km",Petrol,Auto,"EMI ₹14,554/m*",₹8.50 lakh
Tata Safari,Tata,2022,"44,174 km",Diesel,Manual,"EMI ₹24,982/m*",₹14.59 lakh
Maruti Ertiga,Maruti,2013,"1,44,000 km",Petrol,Manual,"EMI ₹19,159/m*",₹4.07 lakh
Hyundai Creta,Hyundai,2019,"93,000 km",Diesel,Auto,"EMI ₹14,040/m*",₹8.20 lakh
Nissan Kicks,Nissan,2021,"99,478 km",Petrol,Manual,"EMI ₹12,004/m*",₹6.80 lakh
Hyundai Creta,Hyundai,2018,"1,68,209 km",Diesel,Manual,"EMI ₹15,571/m*",₹7.00 lakh
MG HECTOR,MG,2019,"63,847 km",Diesel,Manual,"EMI ₹14,742/m*",₹8.61 lakh
Tata Harrier,Tata,2023,"35,540 km",Diesel,Manual,"EMI ₹22,773/m*",₹13.30 lakh
Hyundai Creta,Hyundai,2019,"1,42,753 km",Diesel,Auto,"EMI ₹19,568/m*",₹9.00 lakh
Volkswagen Passat,Volkswagen,2011,"1,34,902 km",Diesel,Auto,"EMI ₹19,568/m*",₹3.36 lakh
Tata Harrier,Tata,2023,"29,966 km",Diesel,Manual,"EMI ₹29,930/m*",₹17.48 lakh
Hyundai Creta,Hyundai,2016,"1,81,229 km",Diesel,Manual,"EMI ₹15,563/m*",₹5.91 lakh
BMW 5 Series,BMW,2013,"28,466 km",Diesel,Auto,"EMI ₹94,568/m*",₹10.70 lakh
Hyundai Creta,Hyundai,2018,"1,06,891 km",Petrol,Auto,"EMI ₹16,038/m*",₹7.21 lakh
Honda WR-V,Honda,2017,"1,49,231 km",Diesel,Manual,"EMI ₹10,566/m*",₹4.75 lakh
Skoda Laura,Skoda,2013,"2,51,891 km",Diesel,Auto,"EMI ₹31,669/m*",₹3.56 lakh
Tata Harrier,Tata,2021,"73,266 km",Diesel,Manual,"EMI ₹20,547/m*",₹12.00 lakh
Jeep Compass,Jeep,2019,"1,10,000 km",Diesel,Manual,"EMI ₹17,662/m*",₹7.94 lakh
MG ASTOR,MG,2022,"42,792 km",Petrol,Manual,"EMI ₹14,982/m*",₹8.75 lakh
Tata NEXON EV,Tata,2024,"24,754 km",Electric,Auto,"EMI ₹18,492/m*",₹10.80 lakh
KIA SELTOS,KIA,2023,"29,570 km",Petrol,Auto,"EMI ₹22,225/m*",₹12.98 lakh
Hyundai Creta,Hyundai,2016,"1,31,452 km",Diesel,Auto,"EMI ₹15,590/m*",₹5.92 lakh
Hyundai GRAND I10 NIOS,Hyundai,2020,"1,33,358 km",Petrol,Auto,"EMI ₹10,811/m*",₹4.86 lakh
Maruti Eeco,Maruti,2019,"93,778 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
Hyundai Creta,Hyundai,2016,"2,06,574 km",Diesel,Manual,"EMI ₹15,800/m*",₹6.00 lakh
Jaguar XF,Jaguar,2013,"43,311 km",Diesel,Auto,"EMI ₹101,639/m*",₹11.50 lakh
Jaguar XF,Jaguar,2012,"54,087 km",Diesel,Auto,"EMI ₹101,639/m*",₹12.00 lakh
Tata Harrier,Tata,2019,"75,090 km",Diesel,Manual,"EMI ₹15,410/m*",₹9.00 lakh
Mahindra XUV300,Mahindra,2019,"1,25,000 km",Diesel,Manual,"EMI ₹15,082/m*",₹6.78 lakh
Skoda Laura,Skoda,2012,"2,54,150 km",Diesel,Manual,"EMI ₹15,082/m*",₹3.99 lakh
Maruti Eeco,Maruti,2016,"38,383 km",Petrol,Manual,"EMI ₹6,673/m*",₹3.00 lakh
MG HECTOR PLUS,MG,2022,"17,183 km",Petrol,Auto,"EMI ₹24,605/m*",₹14.37 lakh
Maruti Eeco,Maruti,2021,"62,054 km",Petrol,Manual,"EMI ₹8,032/m*",₹4.55 lakh
KIA SELTOS,KIA,2020,"1,36,976 km",Petrol,Auto,"EMI ₹18,546/m*",₹8.53 lakh
BMW 5 Series,BMW,2013,"1,56,888 km",Diesel,Auto,"EMI ₹83,963/m*",₹9.50 lakh
Volkswagen Passat,Volkswagen,2012,"1,96,410 km",Diesel,Auto,"EMI ₹83,963/m*",₹4.00 lakh
BMW 5 Series,BMW,2014,"1,29,929 km",Diesel,Auto,"EMI ₹58,260/m*",₹12.50 lakh
Toyota URBAN CRUISER HYRYDER,Toyota,2024,"47,629 km",Hybrid,Auto,"EMI ₹26,163/m*",₹15.28 lakh
Skoda Octavia,Skoda,2017,"81,875 km",Petrol,Auto,"EMI ₹14,663/m*",₹7.50 lakh
KIA SELTOS,KIA,2019,"1,00,650 km",Petrol,Auto,"EMI ₹20,242/m*",₹9.31 lakh
Tata Harrier,Tata,2023,"31,128 km",Diesel,Manual,"EMI ₹22,482/m*",₹13.13 lakh
Jeep Compass,Jeep,2021,"32,367 km",Petrol,Auto,"EMI ₹29,981/m*",₹17.51 lakh
Jeep Compass,Jeep,2022,"48,903 km",Diesel,Auto,"EMI ₹34,502/m*",₹20.15 lakh
MG ZS EV,MG,2022,"1,07,567 km",Electric,Auto,"EMI ₹31,961/m*",₹14.70 lakh
KIA SELTOS,KIA,2020,"88,471 km",Diesel,Manual,"EMI ₹20,941/m*",₹12.23 lakh
Toyota Innova Crysta,Toyota,2016,"2,45,170 km",Diesel,Manual,"EMI ₹29,102/m*",₹11.26 lakh
Skoda Octavia,Skoda,2016,"78,962 km",Petrol,Auto,"EMI ₹15,571/m*",₹7.00 lakh
Skoda Octavia,Skoda,2017,"49,318 km",Diesel,Auto,"EMI ₹29,244/m*",₹13.45 lakh
Skoda KUSHAQ,Skoda,2022,"91,900 km",Petrol,Auto,"EMI ₹15,581/m*",₹9.10 lakh
Jeep Compass,Jeep,2020,"43,357 km",Petrol,Manual,"EMI ₹13,715/m*",₹8.01 lakh
Hyundai Santa Fe,Hyundai,2012,"86,669 km",Diesel,Manual,"EMI ₹13,715/m*",₹4.50 lakh
Audi Q5,Audi,2011,"1,30,293 km",Diesel,Auto,"EMI ₹13,715/m*",₹8.10 lakh
MG HECTOR,MG,2020,"48,777 km",Petrol,Auto,"EMI ₹17,756/m*",₹10.37 lakh
Skoda Kodiaq,Skoda,2019,"80,362 km",Diesel,Auto,"EMI ₹29,742/m*",₹17.37 lakh
Tata Safari,Tata,2022,"88,056 km",Diesel,Manual,"EMI ₹17,996/m*",₹10.51 lakh
Maruti Dzire,Maruti,2021,"1,35,071 km",Petrol,Manual,"EMI ₹9,676/m*",₹4.35 lakh
KIA SELTOS,KIA,2022,"23,638 km",Petrol,Manual,"EMI ₹16,146/m*",₹9.43 lakh
Tata NEXON EV,Tata,2023,"48,081 km",Electric,Auto,"EMI ₹16,335/m*",₹9.54 lakh
Skoda Superb,Skoda,2022,"48,749 km",Petrol,Auto,"EMI ₹41,488/m*",₹24.23 lakh
Mahindra XUV300,Mahindra,2022,"67,309 km",Diesel,Manual,"EMI ₹15,051/m*",₹8.79 lakh
MG HECTOR PLUS,MG,2020,"27,309 km",Petrol,Auto,"EMI ₹17,996/m*",₹10.51 lakh
MG ZS EV,MG,2022,"85,960 km",Electric,Auto,"EMI ₹21,403/m*",₹12.50 lakh
Tata TIAGO EV,Tata,2023,"66,898 km",Electric,Auto,"EMI ₹13,045/m*",₹7.39 lakh
Tata NEXON EV,Tata,2022,"67,450 km",Electric,Auto,"EMI ₹16,438/m*",₹9.60 lakh
Toyota Etios,Toyota,2011,"2,16,307 km",Petrol,Manual,"EMI ₹16,438/m*",₹1.34 lakh
Maruti Swift,Maruti,2020,"83,736 km",Petrol,Manual,"EMI ₹7,502/m*",₹4.25 lakh
Tata Tiago,Tata,2021,"29,248 km",Petrol,Manual,"EMI ₹6,779/m*",₹3.84 lakh
Hyundai Xcent,Hyundai,2016,"1,68,849 km",Diesel,Manual,"EMI ₹4,398/m*",₹1.67 lakh
Mahindra Quanto,Mahindra,2014,"84,185 km",Diesel,Manual,"EMI ₹10,592/m*",₹2.25 lakh
Tata Zest,Tata,2017,"1,26,018 km",Diesel,Manual,"EMI ₹5,005/m*",₹2.25 lakh
Maruti Wagon R 1.0,Maruti,2014,"74,675 km",Petrol,Manual,"EMI ₹6,809/m*",₹2.05 lakh
Honda City,Honda,2011,"47,851 km",Petrol,Manual,"EMI ₹6,809/m*",₹1.99 lakh
Maruti Swift Dzire,Maruti,2010,"62,801 km",Petrol,Manual,"EMI ₹6,809/m*",₹1.25 lakh
Maruti Ciaz,Maruti,2021,"87,416 km",Petrol,Auto,"EMI ₹11,298/m*",₹6.40 lakh
Hyundai Verna,Hyundai,2019,"68,842 km",Diesel,Manual,"EMI ₹10,740/m*",₹6.08 lakh
Honda WR-V,Honda,2022,"29,859 km",Petrol,Manual,"EMI ₹12,180/m*",₹6.90 lakh
Jeep Compass,Jeep,2018,"41,804 km",Petrol,Auto,"EMI ₹14,212/m*",₹8.30 lakh
Maruti New Wagon-R,Maruti,2020,"93,490 km",Petrol,Manual,"EMI ₹6,931/m*",₹3.93 lakh
Maruti Eeco,Maruti,2022,"8,164 km",Petrol,Manual,"EMI ₹7,801/m*",₹4.42 lakh
Hyundai NEW I20,Hyundai,2021,"45,112 km",Petrol,Auto,"EMI ₹10,410/m*",₹5.90 lakh
Maruti Swift,Maruti,2019,"72,175 km",Petrol,Auto,"EMI ₹7,878/m*",₹4.46 lakh
Renault Duster,Renault,2021,"67,444 km",Petrol,Manual,"EMI ₹7,658/m*",₹4.34 lakh
Maruti Dzire,Maruti,2020,"36,501 km",Petrol,Auto,"EMI ₹8,486/m*",₹4.81 lakh
Tata ALTROZ,Tata,2021,"43,932 km",Petrol,Manual,"EMI ₹7,742/m*",₹4.39 lakh
Honda Amaze,Honda,2024,"3,378 km",Petrol,Auto,"EMI ₹13,810/m*",₹7.82 lakh
Maruti Ertiga,Maruti,2017,"98,216 km",Diesel,Manual,"EMI ₹10,349/m*",₹4.65 lakh
Hyundai Elite i20,Hyundai,2017,"99,127 km",Petrol,Manual,"EMI ₹7,363/m*",₹3.77 lakh
Maruti New Wagon-R,Maruti,2021,"47,019 km",CNG,Manual,"EMI ₹7,128/m*",₹4.04 lakh
Maruti Eeco,Maruti,2020,"30,185 km",Petrol,Manual,"EMI ₹6,372/m*",₹3.61 lakh
Hyundai VENUE,Hyundai,2019,"51,442 km",Petrol,Manual,"EMI ₹9,965/m*",₹5.64 lakh
Volkswagen Ameo,Volkswagen,2017,"1,07,411 km",Diesel,Auto,"EMI ₹7,975/m*",₹3.59 lakh
Mahindra Thar,Mahindra,2022,"85,305 km",Diesel,Auto,"EMI ₹17,277/m*",₹10.09 lakh
Hyundai Elite i20,Hyundai,2017,"50,007 km",Petrol,Manual,"EMI ₹7,941/m*",₹4.06 lakh
Toyota Urban Cruiser Taisor,Toyota,2025,"34,162 km",Petrol,Manual,"EMI ₹12,736/m*",₹7.21 lakh
Maruti Alto,Maruti,2021,"55,172 km",CNG,Manual,"EMI ₹5,318/m*",₹3.01 lakh
Hyundai AURA,Hyundai,2022,"67,386 km",Petrol,Auto,"EMI ₹9,823/m*",₹5.56 lakh
Ford New Figo,Ford,2017,"31,904 km",Petrol,Manual,"EMI ₹4,594/m*",₹2.35 lakh
Renault Kwid,Renault,2020,"35,313 km",Petrol,Manual,"EMI ₹4,488/m*",₹2.54 lakh
Maruti IGNIS,Maruti,2018,"1,12,039 km",Petrol,Manual,"EMI ₹5,641/m*",₹2.54 lakh
Maruti Dzire,Maruti,2019,"35,132 km",Petrol,Manual,"EMI ₹8,921/m*",₹5.05 lakh
Honda City,Honda,2019,"61,120 km",Petrol,Manual,"EMI ₹10,043/m*",₹5.69 lakh
Nissan MAGNITE,Nissan,2022,"44,888 km",Petrol,Manual,"EMI ₹8,501/m*",₹4.82 lakh
Tata TIGOR,Tata,2024,"14,711 km",CNG,Auto,"EMI ₹11,858/m*",₹6.72 lakh
Tata Tiago,Tata,2017,"53,232 km",Petrol,Manual,"EMI ₹5,706/m*",₹2.92 lakh
Skoda Octavia,Skoda,2021,"94,384 km",Petrol,Auto,"EMI ₹23,540/m*",₹13.75 lakh
Honda City,Honda,2019,"59,091 km",Petrol,Manual,"EMI ₹10,415/m*",₹5.90 lakh
Maruti Wagon R 1.0,Maruti,2018,"67,671 km",CNG,Manual,"EMI ₹7,925/m*",₹3.56 lakh
Renault Kwid,Renault,2018,"46,460 km",Petrol,Manual,"EMI ₹3,225/m*",₹1.83 lakh
Ford FREESTYLE,Ford,2018,"56,895 km",Petrol,Manual,"EMI ₹5,726/m*",₹3.24 lakh
Renault Kwid,Renault,2017,"79,788 km",Petrol,Manual,"EMI ₹3,848/m*",₹1.97 lakh
MG HECTOR,MG,2020,"45,598 km",Petrol,Auto,"EMI ₹14,525/m*",₹8.48 lakh
Honda Jazz,Honda,2017,"48,856 km",Petrol,Auto,"EMI ₹7,660/m*",₹3.92 lakh
Maruti S PRESSO,Maruti,2020,"16,955 km",Petrol,Manual,"EMI ₹5,689/m*",₹3.22 lakh
Volkswagen Polo,Volkswagen,2017,"1,12,302 km",Petrol,Auto,"EMI ₹9,188/m*",₹4.13 lakh
Hyundai GRAND I10 NIOS,Hyundai,2021,"31,249 km",Petrol,Auto,"EMI ₹8,901/m*",₹5.04 lakh
Honda Jazz,Honda,2018,"28,216 km",Petrol,Manual,"EMI ₹6,711/m*",₹3.80 lakh
Maruti Baleno,Maruti,2016,"60,277 km",Petrol,Manual,"EMI ₹7,864/m*",₹3.54 lakh
Jeep Compass,Jeep,2018,"42,428 km",Petrol,Auto,"EMI ₹12,391/m*",₹7.02 lakh
Maruti Alto 800,Maruti,2017,"42,164 km",Petrol,Manual,"EMI ₹4,156/m*",₹2.13 lakh
MG HECTOR,MG,2023,"25,772 km",Petrol,Auto,"EMI ₹19,280/m*",₹11.26 lakh
Honda City,Honda,2019,"80,271 km",Petrol,Auto,"EMI ₹10,042/m*",₹5.69 lakh
Hyundai Grand i10,Hyundai,2017,"20,125 km",Petrol,Manual,"EMI ₹7,435/m*",₹3.80 lakh
Maruti IGNIS,Maruti,2017,"86,133 km",Petrol,Manual,"EMI ₹4,408/m*",₹2.25 lakh
Hyundai GRAND I10 NIOS,Hyundai,2020,"44,636 km",Petrol,Manual,"EMI ₹7,974/m*",₹4.52 lakh
KIA SELTOS,KIA,2019,"79,641 km",Petrol,Auto,"EMI ₹13,869/m*",₹8.10 lakh
Tata Tiago,Tata,2017,"58,548 km",Petrol,Manual,"EMI ₹5,752/m*",₹2.94 lakh
Maruti Baleno,Maruti,2020,"52,477 km",Petrol,Manual,"EMI ₹7,370/m*",₹4.17 lakh
Maruti Celerio,Maruti,2016,"44,746 km",Petrol,Auto,"EMI ₹6,577/m*",₹2.96 lakh
Tata NEXON,Tata,2022,"35,118 km",Petrol,Auto,"EMI ₹12,982/m*",₹7.35 lakh
Hyundai Creta,Hyundai,2017,"1,00,287 km",Diesel,Manual,"EMI ₹16,265/m*",₹7.31 lakh
Mahindra MARAZZO,Mahindra,2019,"81,961 km",Diesel,Manual,"EMI ₹8,852/m*",₹5.01 lakh
Tata ALTROZ,Tata,2023,"30,120 km",Petrol,Auto,"EMI ₹10,710/m*",₹6.07 lakh
MG ASTOR,MG,2022,"34,052 km",Petrol,Manual,"EMI ₹13,447/m*",₹7.62 lakh
Hyundai Grand i10,Hyundai,2018,"85,644 km",CNG,Manual,"EMI ₹8,201/m*",₹3.69 lakh
