Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
Maruti Celerio,Maruti,2015,"63,089 km",Petrol,Manual,"EMI ₹8,190/m*",₹3.11 lakh
Renault Kwid,Renault,2020,"26,716 km",Petrol,Manual,"EMI ₹5,508/m*",₹3.12 lakh
Hyundai i20,Hyundai,2012,"1,47,967 km",Diesel,Manual,"EMI ₹5,508/m*",₹1.64 lakh
Maruti Baleno,Maruti,2020,"19,713 km",Petrol,Manual,"EMI ₹9,991/m*",₹5.66 lakh
Maruti Ertiga,Maruti,2023,"83,951 km",Petrol,Manual,"EMI ₹16,352/m*",₹9.55 lakh
Chevrolet Beat,Chevrolet,2012,"72,514 km",Diesel,Manual,"EMI ₹16,352/m*",₹1.07 lakh
Honda Amaze,Honda,2017,"65,255 km",Petrol,Manual,"EMI ₹7,566/m*",₹3.87 lakh
Maruti Ertiga,Maruti,2022,"64,509 km",Petrol,Auto,"EMI ₹20,359/m*",₹11.89 lakh
Tata NEXON,Tata,2024,"7,873 km",Petrol,Auto,"EMI ₹20,992/m*",₹12.26 lakh
Datsun Redi Go,Datsun,2017,"50,121 km",Petrol,Manual,"EMI ₹3,597/m*",₹1.84 lakh
Maruti Celerio,Maruti,2019,"96,859 km",Petrol,Manual,"EMI ₹4,254/m*",₹2.41 lakh
Renault TRIBER,Renault,2022,"86,686 km",Petrol,Manual,"EMI ₹10,009/m*",₹5.67 lakh
Hyundai GRAND I10 NIOS,Hyundai,2024,"10,766 km",Petrol,Auto,"EMI ₹10,645/m*",₹6.03 lakh
Maruti Dzire,Maruti,2019,"1,30,281 km",Diesel,Manual,"EMI ₹12,857/m*",₹5.78 lakh
Hyundai Grand i10,Hyundai,2016,"86,277 km",Petrol,Manual,"EMI ₹7,407/m*",₹3.33 lakh
Honda Amaze,Honda,2015,"1,28,536 km",Diesel,Manual,"EMI ₹8,669/m*",₹2.61 lakh
Maruti Swift Dzire,Maruti,2014,"1,49,858 km",Diesel,Manual,"EMI ₹21,607/m*",₹4.59 lakh
Maruti Alto,Maruti,2022,"21,395 km",Petrol,Manual,"EMI ₹5,984/m*",₹3.39 lakh
Tata Tiago,Tata,2020,"59,450 km",Petrol,Manual,"EMI ₹7,661/m*",₹4.34 lakh
Mahindra E VERITO,Mahindra,2019,"86,554 km",Electric,Auto,"EMI ₹5,296/m*",₹3.00 lakh
Hyundai i20,Hyundai,2013,"1,76,675 km",Diesel,Manual,"EMI ₹22,212/m*",₹2.50 lakh
Maruti Ritz,Maruti,2016,"1,11,607 km",Diesel,Manual,"EMI ₹4,687/m*",₹1.78 lakh
Maruti A Star,Maruti,2013,"71,308 km",Petrol,Auto,"EMI ₹8,803/m*",₹1.87 lakh
Maruti Alto K10,Maruti,2022,"45,275 km",Petrol,Manual,"EMI ₹6,373/m*",₹3.61 lakh
Maruti Wagon R 1.0,Maruti,2015,"84,178 km",Petrol,Manual,"EMI ₹6,847/m*",₹2.60 lakh
Maruti Celerio,Maruti,2015,"71,886 km",Petrol,Auto,"EMI ₹6,610/m*",₹2.51 lakh
Honda WR-V,Honda,2019,"70,008 km",Diesel,Manual,"EMI ₹11,227/m*",₹6.36 lakh
Maruti Alto 800,Maruti,2015,"51,525 km",Petrol,Manual,"EMI ₹5,609/m*",₹2.13 lakh
Honda City,Honda,2014,"1,85,534 km",Diesel,Manual,"EMI ₹19,677/m*",₹4.18 lakh
Maruti Wagon R 1.0,Maruti,2011,"1,20,277 km",Petrol,Manual,"EMI ₹19,677/m*",₹1.43 lakh
Hyundai i10,Hyundai,2011,"61,021 km",Petrol,Manual,"EMI ₹19,677/m*",₹2.02 lakh
Maruti Alto 800,Maruti,2012,"83,185 km",Petrol,Manual,"EMI ₹13,327/m*",₹1.50 lakh
Maruti Celerio,Maruti,2015,"1,32,846 km",Petrol,Auto,"EMI ₹7,505/m*",₹2.85 lakh
Maruti Baleno,Maruti,2020,"41,716 km",Petrol,Manual,"EMI ₹10,468/m*",₹5.93 lakh
Ford Figo,Ford,2012,"1,68,056 km",Diesel,Manual,"EMI ₹10,468/m*",₹1.23 lakh
Maruti Dzire,Maruti,2019,"2,45,594 km",Diesel,Manual,"EMI ₹10,677/m*",₹4.80 lakh
Renault Kwid,Renault,2018,"73,321 km",Petrol,Manual,"EMI ₹4,413/m*",₹2.50 lakh
Renault Kwid,Renault,2017,"27,662 km",Petrol,Auto,"EMI ₹5,357/m*",₹2.74 lakh
Renault TRIBER,Renault,2022,"1,24,468 km",Petrol,Manual,"EMI ₹11,990/m*",₹5.39 lakh
Tata NEXON,Tata,2021,"56,404 km",Petrol,Manual,"EMI ₹14,554/m*",₹8.50 lakh
Skoda Fabia,Skoda,2010,"74,336 km",Diesel,Manual,"EMI ₹14,554/m*",₹1.62 lakh
Chevrolet Spark,Chevrolet,2012,"71,346 km",Petrol,Manual,"EMI ₹8,352/m*",₹0.94 lakh
Maruti Swift,Maruti,2012,"1,41,833 km",Diesel,Manual,"EMI ₹8,352/m*",₹2.58 lakh
Maruti Celerio,Maruti,2015,"1,35,249 km",Petrol,Auto,"EMI ₹6,794/m*",₹2.58 lakh
BMW X1,BMW,2011,"93,513 km",Petrol,Auto,"EMI ₹6,794/m*",₹5.21 lakh
Nissan Micra,Nissan,2011,"1,15,844 km",Diesel,Manual,"EMI ₹6,794/m*",₹1.30 lakh
Ford Fiesta Classic,Ford,2012,"95,597 km",Diesel,Manual,"EMI ₹6,794/m*",₹2.02 lakh
Renault TRIBER,Renault,2023,"42,433 km",Petrol,Manual,"EMI ₹10,539/m*",₹5.97 lakh
Ford Figo,Ford,2012,"94,150 km",Diesel,Manual,"EMI ₹10,539/m*",₹1.34 lakh
Honda City,Honda,2011,"92,871 km",Petrol,Auto,"EMI ₹10,539/m*",₹2.25 lakh
Honda Brio,Honda,2013,"1,52,507 km",Petrol,Manual,"EMI ₹9,368/m*",₹1.99 lakh
Hyundai Xcent,Hyundai,2015,"1,64,077 km",Diesel,Manual,"EMI ₹8,636/m*",₹2.60 lakh
Hyundai Eon,Hyundai,2011,"92,260 km",Petrol,Manual,"EMI ₹8,636/m*",₹1.15 lakh
Tata Indica EV2,Tata,2015,"1,70,252 km",Diesel,Manual,"EMI ₹3,886/m*",₹1.17 lakh
Maruti Ertiga,Maruti,2019,"71,984 km",Petrol,Manual,"EMI ₹13,328/m*",₹7.55 lakh
Tata Nano,Tata,2012,"87,493 km",Petrol,Manual,"EMI ₹5,064/m*",₹0.57 lakh
Maruti Swift Dzire,Maruti,2014,"1,33,763 km",Diesel,Manual,"EMI ₹19,865/m*",₹4.22 lakh
Maruti Swift,Maruti,2017,"1,73,572 km",Petrol,Manual,"EMI ₹9,187/m*",₹4.13 lakh
Maruti Wagon R 1.0,Maruti,2012,"96,733 km",Petrol,Manual,"EMI ₹21,057/m*",₹2.37 lakh
Hyundai Creta,Hyundai,2015,"1,79,180 km",Diesel,Manual,"EMI ₹18,002/m*",₹5.42 lakh
Maruti Celerio,Maruti,2016,"1,86,614 km",Petrol,Manual,"EMI ₹6,896/m*",₹3.10 lakh
Maruti Baleno,Maruti,2023,"2,199 km",Petrol,Auto,"EMI ₹13,938/m*",₹8.14 lakh
Renault Kwid,Renault,2021,"65,632 km",Petrol,Manual,"EMI ₹6,302/m*",₹3.57 lakh
Hyundai i10,Hyundai,2014,"86,407 km",Petrol,Manual,"EMI ₹7,905/m*",₹2.38 lakh
Maruti SX4,Maruti,2010,"1,55,007 km",Petrol,Manual,"EMI ₹7,905/m*",₹1.14 lakh
Maruti Alto K10,Maruti,2010,"1,37,360 km",Petrol,Manual,"EMI ₹7,905/m*",₹1.17 lakh
Honda City,Honda,2015,"47,664 km",Petrol,Manual,"EMI ₹10,481/m*",₹3.98 lakh
Hyundai i20,Hyundai,2012,"61,916 km",Petrol,Manual,"EMI ₹30,386/m*",₹3.42 lakh
Mahindra Verito,Mahindra,2014,"2,45,397 km",Diesel,Manual,"EMI ₹7,061/m*",₹1.50 lakh
Nissan MAGNITE,Nissan,2021,"50,010 km",Petrol,Auto,"EMI ₹10,150/m*",₹5.75 lakh
Hyundai Xcent,Hyundai,2014,"75,389 km",Petrol,Manual,"EMI ₹10,363/m*",₹3.12 lakh
Maruti Wagon R 1.0,Maruti,2017,"1,44,434 km",Petrol,Auto,"EMI ₹6,851/m*",₹3.08 lakh
Maruti Alto,Maruti,2011,"88,527 km",Petrol,Manual,"EMI ₹6,851/m*",₹1.70 lakh
CITROEN C3,CITROEN,2023,"35,550 km",Petrol,Manual,"EMI ₹8,650/m*",₹4.90 lakh
Hyundai GRAND I10 NIOS,Hyundai,2020,"25,060 km",Petrol,Manual,"EMI ₹8,667/m*",₹4.91 lakh
Maruti Alto K10,Maruti,2023,"51,745 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
Tata NEXON,Tata,2022,"77,413 km",Petrol,Manual,"EMI ₹14,349/m*",₹8.38 lakh
Tata Tiago,Tata,2018,"1,23,872 km",Petrol,Auto,"EMI ₹8,008/m*",₹3.60 lakh
Hyundai Elite i20,Hyundai,2017,"57,934 km",Petrol,Manual,"EMI ₹8,407/m*",₹4.30 lakh
Mahindra Scorpio,Mahindra,2014,"12,682 km",Diesel,Manual,"EMI ₹21,230/m*",₹4.51 lakh
Ford Fiesta Classic,Ford,2011,"2,04,458 km",Diesel,Manual,"EMI ₹21,230/m*",₹1.42 lakh
Volkswagen Vento,Volkswagen,2013,"1,64,971 km",Diesel,Manual,"EMI ₹23,811/m*",₹2.68 lakh
Maruti Baleno,Maruti,2019,"1,07,067 km",Diesel,Manual,"EMI ₹11,100/m*",₹4.99 lakh
Tata Tiago,Tata,2023,"32,920 km",Petrol,Manual,"EMI ₹7,449/m*",₹4.22 lakh
Maruti Alto K10,Maruti,2013,"78,152 km",Petrol,Manual,"EMI ₹9,368/m*",₹1.99 lakh
Tata Zest,Tata,2019,"1,26,702 km",Diesel,Manual,"EMI ₹6,762/m*",₹3.04 lakh
Hyundai NEW I20,Hyundai,2024,"24,260 km",Petrol,Auto,"EMI ₹15,239/m*",₹8.90 lakh
Maruti Celerio,Maruti,2017,"39,282 km",Petrol,Auto,"EMI ₹7,390/m*",₹3.78 lakh
Honda Amaze,Honda,2014,"1,46,211 km",Diesel,Manual,"EMI ₹11,957/m*",₹2.54 lakh
Hyundai Grand i10,Hyundai,2014,"34,313 km",Petrol,Manual,"EMI ₹11,226/m*",₹3.38 lakh
Maruti Baleno,Maruti,2018,"37,600 km",Petrol,Manual,"EMI ₹9,038/m*",₹5.12 lakh
Maruti Swift Dzire,Maruti,2014,"2,71,533 km",Petrol,Manual,"EMI ₹9,300/m*",₹2.80 lakh
Tata Tiago,Tata,2018,"39,300 km",Petrol,Manual,"EMI ₹5,702/m*",₹3.23 lakh
Maruti Swift Dzire,Maruti,2020,"1,35,530 km",Petrol,Manual,"EMI ₹8,052/m*",₹3.62 lakh
Toyota Etios Liva,Toyota,2011,"99,729 km",Petrol,Manual,"EMI ₹8,052/m*",₹2.00 lakh
Hyundai Elite i20,Hyundai,2015,"1,17,211 km",Diesel,Manual,"EMI ₹15,509/m*",₹4.67 lakh
Maruti IGNIS,Maruti,2018,"97,584 km",Petrol,Manual,"EMI ₹6,938/m*",₹3.93 lakh
Renault Kiger,Renault,2022,"29,391 km",Petrol,Manual,"EMI ₹10,044/m*",₹5.69 lakh
Maruti Swift Dzire,Maruti,2016,"1,17,007 km",Diesel,Manual,"EMI ₹11,034/m*",₹4.19 lakh
Renault Kwid,Renault,2018,"76,124 km",Petrol,Auto,"EMI ₹4,855/m*",₹2.75 lakh
Maruti Wagon R 1.0,Maruti,2010,"1,27,422 km",Petrol,Manual,"EMI ₹4,855/m*",₹1.29 lakh
Hyundai Elite i20,Hyundai,2015,"78,859 km",Diesel,Manual,"EMI ₹12,788/m*",₹3.85 lakh
Tata Manza,Tata,2011,"86,216 km",Diesel,Manual,"EMI ₹12,788/m*",₹1.74 lakh
Maruti Wagon R 1.0,Maruti,2017,"58,077 km",Petrol,Manual,"EMI ₹6,002/m*",₹3.07 lakh
Mahindra XUV500,Mahindra,2016,"1,29,411 km",Diesel,Manual,"EMI ₹17,775/m*",₹6.75 lakh
Maruti Baleno,Maruti,2018,"71,958 km",Petrol,Manual,"EMI ₹9,321/m*",₹5.28 lakh
Hyundai i10,Hyundai,2011,"85,194 km",Petrol,Manual,"EMI ₹9,321/m*",₹1.88 lakh
Maruti Wagon R 1.0,Maruti,2013,"39,819 km",Petrol,Manual,"EMI ₹11,062/m*",₹2.35 lakh
Tata Indica V2,Tata,2012,"1,59,227 km",Diesel,Manual,"EMI ₹11,062/m*",₹0.39 lakh
Tata Indica V2,Tata,2016,"1,92,581 km",Diesel,Manual,"EMI ₹2,949/m*",₹1.12 lakh
Maruti Baleno,Maruti,2020,"40,917 km",Petrol,Auto,"EMI ₹11,651/m*",₹6.60 lakh
Tata PUNCH,Tata,2022,"47,946 km",Petrol,Manual,"EMI ₹10,539/m*",₹5.97 lakh
Tata NEXON,Tata,2022,"49,464 km",Petrol,Manual,"EMI ₹11,977/m*",₹6.79 lakh
Skoda Fabia,Skoda,2012,"1,02,555 km",Diesel,Manual,"EMI ₹11,977/m*",₹2.27 lakh
Volkswagen Polo,Volkswagen,2021,"29,248 km",Petrol,Manual,"EMI ₹12,657/m*",₹7.17 lakh
Maruti Swift,Maruti,2021,"87,824 km",Petrol,Manual,"EMI ₹9,003/m*",₹5.10 lakh
Hyundai i20,Hyundai,2014,"65,211 km",Diesel,Manual,"EMI ₹13,934/m*",₹2.96 lakh
Volkswagen Polo,Volkswagen,2013,"1,23,324 km",Diesel,Manual,"EMI ₹21,057/m*",₹2.37 lakh
Maruti Ciaz,Maruti,2020,"37,882 km",Petrol,Manual,"EMI ₹8,261/m*",₹4.68 lakh
Maruti Swift,Maruti,2021,"60,964 km",Petrol,Manual,"EMI ₹8,968/m*",₹5.08 lakh
Hyundai Elite i20,Hyundai,2018,"1,38,668 km",Petrol,Manual,"EMI ₹8,898/m*",₹4.00 lakh
Mahindra XUV500,Mahindra,2014,"91,837 km",Diesel,Manual,"EMI ₹20,665/m*",₹4.39 lakh
Hyundai Elite i20,Hyundai,2018,"2,35,001 km",Diesel,Manual,"EMI ₹12,212/m*",₹5.49 lakh
Tata NEXON,Tata,2020,"38,710 km",Petrol,Auto,"EMI ₹11,827/m*",₹6.70 lakh
Maruti Ciaz,Maruti,2017,"95,848 km",Petrol,Manual,"EMI ₹8,407/m*",₹4.30 lakh
Renault Kwid,Renault,2021,"16,529 km",Petrol,Manual,"EMI ₹6,867/m*",₹3.89 lakh
Maruti Swift Dzire,Maruti,2016,"37,806 km",Petrol,Manual,"EMI ₹8,898/m*",₹4.00 lakh
Volkswagen Polo,Volkswagen,2015,"1,50,381 km",Petrol,Manual,"EMI ₹12,640/m*",₹4.80 lakh
Nissan Kicks,Nissan,2022,"26,407 km",Petrol,Manual,"EMI ₹10,998/m*",₹6.23 lakh
Maruti Alto K10,Maruti,2015,"35,592 km",Petrol,Auto,"EMI ₹6,057/m*",₹2.30 lakh
KIA CARENS,KIA,2022,"88,538 km",Diesel,Auto,"EMI ₹21,403/m*",₹12.50 lakh
Hyundai i10,Hyundai,2012,"91,316 km",Petrol,Manual,"EMI ₹13,327/m*",₹1.50 lakh
Hyundai i20,Hyundai,2013,"1,12,908 km",Petrol,Manual,"EMI ₹13,840/m*",₹2.94 lakh
Fiat Linea,Fiat,2014,"2,21,132 km",Diesel,Manual,"EMI ₹6,590/m*",₹1.40 lakh
Maruti Celerio,Maruti,2016,"1,53,380 km",Petrol,Auto,"EMI ₹7,252/m*",₹3.26 lakh
Maruti Alto K10,Maruti,2011,"1,08,364 km",Petrol,Manual,"EMI ₹7,252/m*",₹1.33 lakh
Toyota Innova Crysta,Toyota,2021,"1,19,833 km",Diesel,Manual,"EMI ₹36,962/m*",₹17.00 lakh
Maruti Swift,Maruti,2018,"93,772 km",Petrol,Auto,"EMI ₹7,803/m*",₹4.42 lakh
Toyota Etios Liva,Toyota,2013,1 km,Diesel,Manual,"EMI ₹22,834/m*",₹2.57 lakh
Maruti S PRESSO,Maruti,2020,"81,726 km",Petrol,Manual,"EMI ₹5,225/m*",₹2.96 lakh
Volkswagen Ameo,Volkswagen,2018,"77,675 km",Diesel,Auto,"EMI ₹9,795/m*",₹5.01 lakh
Maruti Alto K10,Maruti,2011,"35,674 km",Petrol,Manual,"EMI ₹9,795/m*",₹1.50 lakh
Tata Indica Vista,Tata,2012,"1,06,229 km",Diesel,Manual,"EMI ₹9,795/m*",₹1.24 lakh
Hyundai i20,Hyundai,2011,"50,820 km",Petrol,Manual,"EMI ₹9,795/m*",₹2.19 lakh
Honda Brio,Honda,2011,"82,081 km",Petrol,Manual,"EMI ₹9,795/m*",₹1.33 lakh
Maruti Swift,Maruti,2015,"1,28,103 km",Diesel,Manual,"EMI ₹13,120/m*",₹3.95 lakh
Hyundai i10,Hyundai,2011,"74,575 km",Petrol,Manual,"EMI ₹13,120/m*",₹1.10 lakh
Chevrolet Spark,Chevrolet,2011,"81,449 km",Petrol,Manual,"EMI ₹13,120/m*",₹0.68 lakh
Ford Fiesta,Ford,2011,"1,61,829 km",Petrol,Manual,"EMI ₹13,120/m*",₹1.16 lakh
Maruti Swift Dzire,Maruti,2011,"1,32,979 km",Diesel,Manual,"EMI ₹13,120/m*",₹1.99 lakh
Maruti Swift Dzire,Maruti,2012,"95,633 km",Diesel,Manual,"EMI ₹13,120/m*",₹2.83 lakh
Nissan Micra Active,Nissan,2013,"92,206 km",Petrol,Manual,"EMI ₹6,826/m*",₹1.45 lakh
Toyota Fortuner,Toyota,2018,"62,070 km",Diesel,Auto,"EMI ₹56,474/m*",₹29.67 lakh
Chevrolet Beat,Chevrolet,2013,"1,35,046 km",Diesel,Manual,"EMI ₹8,441/m*",₹0.95 lakh
Honda Amaze,Honda,2014,"2,88,659 km",Diesel,Manual,"EMI ₹10,733/m*",₹2.28 lakh
Force Motors GURKHA,Force,2023,"34,532 km",Diesel,Manual,"EMI ₹22,122/m*",₹12.92 lakh
Hyundai Verna,Hyundai,2013,"96,675 km",Diesel,Manual,"EMI ₹26,477/m*",₹2.98 lakh
Maruti Ritz,Maruti,2012,"99,343 km",Diesel,Manual,"EMI ₹26,477/m*",₹1.72 lakh
Tata Bolt,Tata,2016,"1,75,000 km",Diesel,Manual,"EMI ₹4,292/m*",₹1.63 lakh
Honda City,Honda,2015,"1,47,239 km",Petrol,Manual,"EMI ₹11,324/m*",₹4.30 lakh
Hyundai i10,Hyundai,2011,"97,025 km",Petrol,Manual,"EMI ₹11,324/m*",₹1.71 lakh
Maruti XL6,Maruti,2021,"44,334 km",Petrol,Auto,"EMI ₹18,732/m*",₹10.94 lakh
Hyundai i10,Hyundai,2013,"36,739 km",Petrol,Auto,"EMI ₹16,146/m*",₹3.43 lakh
Ford Figo,Ford,2011,"64,507 km",Diesel,Manual,"EMI ₹16,146/m*",₹0.91 lakh
Nissan MAGNITE,Nissan,2023,"26,964 km",Petrol,Auto,"EMI ₹13,081/m*",₹7.41 lakh
Tata Tiago,Tata,2016,"1,33,092 km",Diesel,Manual,"EMI ₹7,558/m*",₹2.87 lakh
Maruti New Wagon-R,Maruti,2022,"10,165 km",Petrol,Auto,"EMI ₹9,621/m*",₹5.45 lakh
Tata Safari,Tata,2012,"2,19,756 km",Diesel,Manual,"EMI ₹9,621/m*",₹2.98 lakh
Toyota Etios Liva,Toyota,2014,"56,580 km",Petrol,Manual,"EMI ₹9,931/m*",₹2.99 lakh
Renault Kwid,Renault,2020,"28,859 km",Petrol,Manual,"EMI ₹6,673/m*",₹3.78 lakh
Nissan Micra,Nissan,2013,"94,614 km",Diesel,Manual,"EMI ₹18,925/m*",₹2.13 lakh
Hyundai i20,Hyundai,2010,"98,728 km",Diesel,Manual,"EMI ₹18,925/m*",₹1.80 lakh
Hyundai Verna,Hyundai,2014,"80,000 km",Diesel,Manual,"EMI ₹19,065/m*",₹4.05 lakh
Maruti Baleno,Maruti,2016,"72,882 km",Diesel,Manual,"EMI ₹12,877/m*",₹4.89 lakh
Maruti Alto,Maruti,2012,"47,570 km",Petrol,Manual,"EMI ₹14,394/m*",₹1.62 lakh
Maruti Swift,Maruti,2018,"95,427 km",Diesel,Manual,"EMI ₹9,756/m*",₹4.99 lakh
Tata NEXON,Tata,2018,"1,04,007 km",Petrol,Auto,"EMI ₹10,010/m*",₹4.50 lakh
Maruti Swift,Maruti,2018,"1,13,896 km",Petrol,Auto,"EMI ₹9,454/m*",₹4.25 lakh
Ford Figo,Ford,2012,"1,83,570 km",Diesel,Manual,"EMI ₹9,454/m*",₹1.24 lakh
Maruti New Wagon-R,Maruti,2021,"1,20,000 km",Petrol,Manual,"EMI ₹9,543/m*",₹4.29 lakh
Maruti XL6,Maruti,2022,"66,348 km",Petrol,Manual,"EMI ₹16,198/m*",₹9.46 lakh
ISUZU MU-X,ISUZU,2018,"1,84,073 km",Diesel,Auto,"EMI ₹17,807/m*",₹8.19 lakh
Maruti Swift,Maruti,2016,"96,351 km",Diesel,Manual,"EMI ₹12,904/m*",₹4.90 lakh
Tata Indica Vista,Tata,2011,"13,54,000 km",Diesel,Manual,"EMI ₹12,904/m*",₹0.90 lakh
Mahindra XUV700,Mahindra,2023,"80,438 km",Diesel,Auto,"EMI ₹34,142/m*",₹19.94 lakh
Hyundai i10,Hyundai,2012,"36,536 km",Petrol,Auto,"EMI ₹21,857/m*",₹2.46 lakh
Maruti Swift,Maruti,2013,"1,15,316 km",Petrol,Manual,"EMI ₹13,981/m*",₹2.97 lakh
Ford Fiesta,Ford,2012,"1,01,613 km",Petrol,Manual,"EMI ₹10,484/m*",₹1.18 lakh
Maruti IGNIS,Maruti,2017,"34,489 km",Diesel,Auto,"EMI ₹10,010/m*",₹4.50 lakh
Maruti Swift,Maruti,2021,"99,441 km",Petrol,Manual,"EMI ₹9,285/m*",₹5.26 lakh
Volkswagen Jetta,Volkswagen,2013,"1,59,968 km",Diesel,Auto,"EMI ₹31,097/m*",₹3.50 lakh
Maruti Alto K10,Maruti,2018,"14,563 km",Petrol,Auto,"EMI ₹5,437/m*",₹3.08 lakh
Tata Tiago,Tata,2016,"56,888 km",Petrol,Manual,"EMI ₹6,896/m*",₹3.10 lakh
Tata Indica V2,Tata,2015,"1,24,011 km",Diesel,Manual,"EMI ₹3,953/m*",₹1.19 lakh
Tata NEXON,Tata,2018,"60,690 km",Diesel,Auto,"EMI ₹13,685/m*",₹7.00 lakh
Tata NEXON,Tata,2021,"52,682 km",Petrol,Manual,"EMI ₹13,663/m*",₹7.74 lakh
Maruti Ertiga,Maruti,2019,"64,745 km",Diesel,Manual,"EMI ₹17,533/m*",₹10.24 lakh
Hyundai Grand i10,Hyundai,2016,"1,44,544 km",Diesel,Manual,"EMI ₹6,820/m*",₹2.59 lakh
Maruti New Wagon-R,Maruti,2021,"67,600 km",Petrol,Manual,"EMI ₹7,591/m*",₹4.30 lakh
Tata Harrier,Tata,2020,"64,645 km",Diesel,Auto,"EMI ₹25,119/m*",₹14.67 lakh
Maruti Alto,Maruti,2019,"30,622 km",Petrol,Manual,"EMI ₹4,713/m*",₹2.67 lakh
Volkswagen Vento,Volkswagen,2014,"84,830 km",Petrol,Auto,"EMI ₹11,625/m*",₹3.50 lakh
Toyota Etios,Toyota,2014,"1,84,436 km",Diesel,Manual,"EMI ₹11,298/m*",₹2.40 lakh
Maruti Alto K10,Maruti,2013,"88,390 km",Petrol,Manual,"EMI ₹7,673/m*",₹1.63 lakh
Maruti Wagon R Stingray,Maruti,2013,"67,437 km",Petrol,Manual,"EMI ₹12,663/m*",₹2.69 lakh
Maruti Swift,Maruti,2019,"1,33,370 km",Diesel,Auto,"EMI ₹9,877/m*",₹4.44 lakh
Maruti Alto K10,Maruti,2015,"63,549 km",Petrol,Manual,"EMI ₹6,583/m*",₹2.50 lakh
Maruti Celerio,Maruti,2016,"81,072 km",Petrol,Auto,"EMI ₹6,117/m*",₹2.75 lakh
Maruti Baleno,Maruti,2018,"72,673 km",Petrol,Manual,"EMI ₹8,650/m*",₹4.90 lakh
Hyundai i10,Hyundai,2010,"1,08,817 km",Petrol,Manual,"EMI ₹8,650/m*",₹1.37 lakh
Maruti Swift,Maruti,2013,"74,365 km",Petrol,Manual,"EMI ₹14,310/m*",₹3.04 lakh
Hyundai Grand i10,Hyundai,2014,"76,121 km",Petrol,Manual,"EMI ₹10,894/m*",₹3.28 lakh
Tata PUNCH,Tata,2023,"32,514 km",Petrol,Manual,"EMI ₹11,757/m*",₹6.66 lakh
Maruti Ertiga,Maruti,2018,"96,042 km",Petrol,Manual,"EMI ₹14,742/m*",₹8.61 lakh
Tata NEXON,Tata,2022,"43,066 km",Petrol,Auto,"EMI ₹14,366/m*",₹8.39 lakh
Hyundai Grand i10,Hyundai,2018,"91,899 km",Petrol,Manual,"EMI ₹7,326/m*",₹4.15 lakh
Skoda SLAVIA,Skoda,2023,"26,480 km",Petrol,Auto,"EMI ₹18,955/m*",₹11.07 lakh
Maruti Celerio X,Maruti,2018,"78,134 km",Petrol,Manual,"EMI ₹5,631/m*",₹3.19 lakh
Hyundai Elite i20,Hyundai,2019,"71,648 km",Petrol,Manual,"EMI ₹9,462/m*",₹5.36 lakh
Maruti Dzire,Maruti,2018,"69,823 km",Petrol,Manual,"EMI ₹9,797/m*",₹5.55 lakh
Maruti Baleno,Maruti,2021,"44,090 km",Petrol,Auto,"EMI ₹10,513/m*",₹5.96 lakh
Nissan MAGNITE,Nissan,2022,"42,451 km",Petrol,Auto,"EMI ₹12,092/m*",₹6.85 lakh
Maruti Dzire,Maruti,2017,"1,18,534 km",Petrol,Auto,"EMI ₹8,898/m*",₹4.00 lakh
Tata NEXON,Tata,2023,"9,086 km",Petrol,Manual,"EMI ₹15,256/m*",₹8.91 lakh
Skoda Fabia,Skoda,2011,"95,298 km",Petrol,Manual,"EMI ₹15,256/m*",₹1.62 lakh
Hyundai Elite i20,Hyundai,2017,"1,10,297 km",Petrol,Manual,"EMI ₹10,255/m*",₹4.61 lakh
Volkswagen Ameo,Volkswagen,2017,"1,46,788 km",Diesel,Manual,"EMI ₹7,719/m*",₹3.47 lakh
Ford Ecosport,Ford,2013,"1,34,308 km",Diesel,Manual,"EMI ₹24,878/m*",₹2.80 lakh
Hyundai GRAND I10 NIOS,Hyundai,2022,"26,676 km",Petrol,Manual,"EMI ₹9,303/m*",₹5.27 lakh
Skoda Rapid,Skoda,2021,"70,802 km",Petrol,Manual,"EMI ₹12,251/m*",₹6.94 lakh
Maruti Eeco,Maruti,2017,"49,959 km",Petrol,Manual,"EMI ₹5,943/m*",₹3.04 lakh
Hyundai ALCAZAR,Hyundai,2022,"45,685 km",Petrol,Manual,"EMI ₹20,496/m*",₹11.97 lakh
Hyundai NEW I20,Hyundai,2021,"66,595 km",Diesel,Manual,"EMI ₹13,328/m*",₹7.55 lakh
Volkswagen Vento,Volkswagen,2011,"1,17,635 km",Diesel,Manual,"EMI ₹13,328/m*",₹2.14 lakh
Hyundai VENUE,Hyundai,2022,"58,868 km",Diesel,Manual,"EMI ₹14,126/m*",₹8.25 lakh
Maruti Swift,Maruti,2011,"1,73,443 km",Diesel,Manual,"EMI ₹14,126/m*",₹1.93 lakh
Maruti Ertiga,Maruti,2020,"1,10,644 km",Petrol,Manual,"EMI ₹16,238/m*",₹7.30 lakh
Tata NEXON,Tata,2022,"40,400 km",Petrol,Auto,"EMI ₹14,554/m*",₹8.50 lakh
Hyundai Eon,Hyundai,2017,"95,000 km",Petrol,Manual,"EMI ₹3,910/m*",₹2.00 lakh
Toyota Innova Crysta,Toyota,2016,"1,00,529 km",Diesel,Manual,"EMI ₹33,418/m*",₹12.93 lakh
