Car Name,Company,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price,Car Age,City
Maruti Wagon R 1.0,Maruti,2011,166757,Petrol,Manual,23989,94000,15,Ahmedabad
Maruti Wagon R 1.0,Maruti,2011,88819,Petrol,Manual,23989,99000,15,Ahmedabad
MG HECTOR,MG,2019,111672,Diesel,Manual,16906,760000,7,Ahmedabad
Maruti Swift Dzire,Maruti,2016,111106,Diesel,Manual,10165,386000,10,Ahmedabad
Hyundai i20,Hyundai,2012,53064,Diesel,Manual,10165,222000,14,Ahmedabad
Hyundai Xcent,Hyundai,2014,64861,Petrol,Manual,9101,274000,12,Ahmedabad
Chevrolet Sail,Chevrolet,2014,126794,Petrol,Manual,4622,139000,12,Ahmedabad
Hyundai Grand i10,Hyundai,2018,99300,Petrol,Manual,6832,387000,8,Ahmedabad
Volkswagen Polo,Volkswagen,2016,81603,Petrol,Manual,5761,259000,10,Ahmedabad
Ford Figo Aspire,Ford,2015,90975,Petrol,Manual,5477,208000,11,Ahmedabad
Hyundai Elite i20,Hyundai,2020,31564,Petrol,Manual,9585,543000,6,Ahmedabad
Hyundai Grand i10,Hyundai,2015,40530,Petrol,Manual,7900,300000,11,Ahmedabad
Hyundai Grand i10,Hyundai,2016,121522,Petrol,Manual,7068,318000,10,Ahmedabad
Maruti Ertiga,Maruti,2013,89427,Diesel,Manual,22212,250000,13,Ahmedabad
Renault Scala,Renault,2013,138132,Diesel,Manual,19547,220000,13,Ahmedabad
Ford Ecosport,Ford,2014,124015,Diesel,Manual,13416,285000,12,Ahmedabad
Honda Amaze,Honda,2018,65750,Petrol,Manual,6673,378000,8,Ahmedabad
Tata TIGOR,Tata,2022,68953,Petrol,Manual,7379,418000,4,Ahmedabad
Hyundai Grand i10,Hyundai,2017,75786,Petrol,Manual,6139,314000,9,Ahmedabad
Maruti Swift,Maruti,2015,127506,Diesel,Manual,12788,385000,11,Ahmedabad
MG ASTOR,MG,2022,29347,Petrol,Manual,12480,707000,4,Ahmedabad
Chevrolet Beat,Chevrolet,2015,98263,Diesel,Manual,3886,117000,11,Ahmedabad
Maruti Wagon R 1.0,Maruti,2016,59690,Petrol,Manual,5873,264000,10,Ahmedabad
Tata PUNCH,Tata,2024,19192,Petrol,Manual,13151,745000,2,Ahmedabad
Maruti Swift,Maruti,2010,79451,Petrol,Manual,13151,99000,16,Ahmedabad
Mahindra XUV500,Mahindra,2018,253637,Diesel,Auto,14592,656000,8,Ahmedabad
Ford Figo,Ford,2014,21718,Petrol,Manual,6278,189000,12,Ahmedabad
Maruti Alto,Maruti,2011,65477,Petrol,Manual,6278,56000,15,Ahmedabad
Maruti Alto 800,Maruti,2018,40588,Petrol,Manual,3760,213000,8,Ahmedabad
Hyundai Grand i10,Hyundai,2016,79049,Petrol,Manual,7630,343000,10,Ahmedabad
Hyundai Grand i10,Hyundai,2017,178105,Petrol,Manual,7229,325000,9,Ahmedabad
Skoda Laura,Skoda,2010,79335,Diesel,Manual,7229,220000,16,Ahmedabad
Maruti Swift,Maruti,2018,36319,Petrol,Auto,8120,459999,8,Ahmedabad
Hyundai i10,Hyundai,2015,82713,Petrol,Manual,6202,235000,11,Ahmedabad
Hyundai Grand i10,Hyundai,2017,106268,Petrol,Manual,7630,343000,9,Ahmedabad
KIA SELTOS,KIA,2021,89511,Diesel,Manual,14965,874000,5,Ahmedabad
Tata Tiago,Tata,2019,43477,Petrol,Auto,6373,361000,7,Ahmedabad
Tata Hexa,Tata,2018,143116,Diesel,Manual,10077,453000,8,Ahmedabad
Ford Figo,Ford,2013,41496,Petrol,Manual,5084,108000,13,Ahmedabad
Hyundai Elite i20,Hyundai,2017,145732,Petrol,Manual,7786,350000,9,Ahmedabad
Chevrolet Cruze,Chevrolet,2013,49711,Diesel,Manual,22212,250000,13,Ahmedabad
Tata TIGOR,Tata,2017,113126,Petrol,Manual,6162,277000,9,Ahmedabad
Hyundai Xcent,Hyundai,2017,104763,Petrol,Manual,6673,300000,9,Ahmedabad
Toyota Etios,Toyota,2011,131368,Petrol,Manual,6673,99000,15,Ahmedabad
Toyota Corolla Altis,Toyota,2010,152897,Petrol,Auto,6673,155000,16,Ahmedabad
Maruti Wagon R 1.0,Maruti,2018,113498,Petrol,Auto,6540,294000,8,Ahmedabad
Honda Amaze,Honda,2016,109274,Petrol,Manual,7763,349000,10,Ahmedabad
Hyundai i10,Hyundai,2011,54484,Petrol,Manual,7763,124000,15,Ahmedabad
Hyundai i20,Hyundai,2012,98663,Diesel,Manual,7763,165000,14,Ahmedabad
Hyundai Eon,Hyundai,2017,47297,Petrol,Manual,4106,210000,9,Ahmedabad
Nissan MAGNITE,Nissan,2022,13186,Petrol,Manual,8209,465000,4,Ahmedabad
Tata PUNCH,Tata,2023,8127,Petrol,Auto,11298,640000,3,Ahmedabad
Maruti Vitara Brezza,Maruti,2016,121853,Diesel,Manual,13167,500000,10,Ahmedabad
Maruti Ertiga,Maruti,2013,72965,Petrol,Manual,17182,365000,13,Ahmedabad
Maruti Eeco,Maruti,2015,54313,Petrol,Manual,4477,170000,11,Ahmedabad
Chevrolet Beat,Chevrolet,2012,33340,Petrol,Manual,7996,90000,14,Ahmedabad
Maruti Eeco,Maruti,2020,20005,Petrol,Manual,6832,387000,6,Ahmedabad
Maruti Swift Dzire,Maruti,2013,119362,Petrol,Manual,12145,258000,13,Ahmedabad
Mercedes Benz C Class,Mercedes,2012,95714,Diesel,Auto,12145,320000,14,Ahmedabad
Maruti New Wagon-R,Maruti,2022,37701,Petrol,Manual,7238,409999,4,Ahmedabad
Maruti Wagon R 1.0,Maruti,2011,150591,Petrol,Manual,7238,76000,15,Ahmedabad
Maruti S Cross,Maruti,2015,79782,Diesel,Manual,10064,303000,11,Ahmedabad
Volkswagen Ameo,Volkswagen,2019,77865,Petrol,Manual,6885,390000,7,Ahmedabad
Volkswagen Polo,Volkswagen,2011,144927,Petrol,Manual,6885,121000,15,Ahmedabad
Hyundai Grand i10,Hyundai,2017,186138,Petrol,Manual,7608,342000,9,Ahmedabad
Volkswagen Vento,Volkswagen,2015,163627,Diesel,Auto,9499,286000,11,Ahmedabad
Renault Duster,Renault,2013,206788,Diesel,Manual,14571,164000,13,Ahmedabad
Maruti Swift Dzire,Maruti,2010,141639,Diesel,Manual,14571,128000,16,Ahmedabad
Maruti Ertiga,Maruti,2016,110516,Petrol,Manual,10944,492000,10,Ahmedabad
Maruti Eeco,Maruti,2012,45196,Petrol,Manual,17414,196000,14,Ahmedabad
Tata Aria,Tata,2012,112945,Diesel,Manual,17414,212000,14,Ahmedabad
Hyundai i10,Hyundai,2011,56321,Petrol,Manual,17414,132000,15,Ahmedabad
Renault Scala,Renault,2013,147119,Diesel,Manual,13772,155000,13,Ahmedabad
Hyundai Xcent,Hyundai,2015,129691,Petrol,Manual,7900,300000,11,Ahmedabad
Honda City,Honda,2015,156000,Petrol,Manual,8558,325000,11,Ahmedabad
Maruti Baleno,Maruti,2017,44049,Petrol,Auto,7273,372000,9,Ahmedabad
Hyundai Elite i20,Hyundai,2019,134090,Petrol,Manual,9921,446000,7,Ahmedabad
Hyundai Eon,Hyundai,2017,27200,Petrol,Manual,3930,200999,9,Ahmedabad
Honda City,Honda,2014,180801,Diesel,Manual,13416,285000,12,Ahmedabad
Hyundai i10,Hyundai,2011,120689,Petrol,Manual,13416,99000,15,Ahmedabad
Maruti Dzire,Maruti,2018,129008,Petrol,Manual,8520,383000,8,Ahmedabad
Tata Manza,Tata,2012,61511,Diesel,Manual,8520,150000,14,Ahmedabad
Honda Amaze,Honda,2017,39910,Petrol,Manual,5982,306000,9,Ahmedabad
Ford Ecosport,Ford,2015,171281,Diesel,Manual,9034,272000,11,Ahmedabad
Toyota YARIS,Toyota,2018,127571,Petrol,Auto,9343,420000,8,Ahmedabad
Renault Duster,Renault,2015,273538,Diesel,Manual,7506,225999,11,Ahmedabad
Maruti Swift,Maruti,2020,120230,Petrol,Manual,9443,425000,6,Ahmedabad
Maruti Wagon R 1.0,Maruti,2011,106735,Petrol,Manual,9443,134000,15,Ahmedabad
Tata NEXON,Tata,2018,121630,Diesel,Manual,8698,391000,8,Ahmedabad
Maruti S Cross,Maruti,2017,169213,Diesel,Manual,10010,450000,9,Ahmedabad
Toyota Etios,Toyota,2011,110482,Petrol,Manual,10010,138000,15,Ahmedabad
Maruti Grand Vitara,Maruti,2024,42615,Petrol,Manual,17807,1040000,2,Ahmedabad
Ford Ecosport,Ford,2013,111806,Diesel,Manual,21324,240000,13,Ahmedabad
Honda Civic,Honda,2011,59889,Petrol,Manual,21324,246000,15,Ahmedabad
Maruti Alto,Maruti,2010,35488,Petrol,Manual,21324,84000,16,Ahmedabad
Volkswagen Vento,Volkswagen,2015,89094,Petrol,Manual,7294,277000,11,Ahmedabad
Maruti Baleno,Maruti,2017,127000,Petrol,Manual,7897,355000,9,Ahmedabad
Hyundai Creta,Hyundai,2015,144304,Diesel,Auto,16607,500000,11,Ahmedabad
Maruti Alto,Maruti,2019,135044,Petrol,Manual,4449,200000,7,Ahmedabad
Hyundai i10,Hyundai,2013,66997,Petrol,Auto,9273,197000,13,Ahmedabad
Renault TRIBER,Renault,2020,117602,Petrol,Manual,8453,380000,6,Ahmedabad
Renault Kiger,Renault,2021,21462,Petrol,Auto,7591,430000,5,Ahmedabad
Maruti Alto,Maruti,2020,26357,Petrol,Manual,4343,246000,6,Ahmedabad
Hyundai Grand i10,Hyundai,2016,80631,Diesel,Manual,7637,290000,10,Ahmedabad
Renault Duster,Renault,2015,215585,Diesel,Manual,7473,225000,11,Ahmedabad
Volkswagen Jetta,Volkswagen,2014,100538,Diesel,Manual,16570,352000,12,Ahmedabad
Hyundai Verna,Hyundai,2017,70971,Diesel,Manual,9654,434000,9,Ahmedabad
Tata NEXON,Tata,2024,36185,Petrol,Manual,12992,736000,2,Ahmedabad
Hyundai Grand i10,Hyundai,2018,50577,Petrol,Manual,5472,310000,8,Ahmedabad
Renault Scala,Renault,2014,89382,Diesel,Manual,8709,185000,12,Ahmedabad
Tata PUNCH,Tata,2021,37733,Petrol,Manual,8032,455000,5,Ahmedabad
Hyundai Santro Xing,Hyundai,2011,112815,Petrol,Manual,8032,81000,15,Ahmedabad
Hyundai Xcent,Hyundai,2018,117592,Petrol,Manual,5687,256000,8,Ahmedabad
Skoda Fabia,Skoda,2011,150000,Petrol,Manual,5687,166000,15,Ahmedabad
Honda City,Honda,2017,168513,Diesel,Manual,12791,575000,9,Ahmedabad
Mahindra XUV500,Mahindra,2017,122566,Diesel,Manual,10054,451999,9,Ahmedabad
Maruti Ciaz,Maruti,2016,101741,Diesel,Manual,9480,360000,10,Ahmedabad
Honda Amaze,Honda,2018,104048,Petrol,Manual,8119,365000,8,Ahmedabad
Maruti Swift Dzire,Maruti,2010,278068,Diesel,Manual,8119,132000,16,Ahmedabad
Ford FREESTYLE,Ford,2018,96534,Diesel,Manual,7058,361000,8,Ahmedabad
Tata Indigo ECS,Tata,2016,81803,Diesel,Manual,3950,150000,10,Ahmedabad
Ford Figo Aspire,Ford,2015,126725,Petrol,Manual,5451,206999,11,Ahmedabad
Tata Indigo ECS,Tata,2014,218245,Diesel,Manual,3531,75000,12,Ahmedabad
Renault Kwid,Renault,2019,79198,Petrol,Auto,3990,225999,7,Ahmedabad
Hyundai Xcent,Hyundai,2014,78387,Petrol,Manual,9998,301000,12,Ahmedabad
Hyundai Verna,Hyundai,2017,140531,Diesel,Manual,9877,444000,9,Ahmedabad
Toyota Fortuner,Toyota,2013,98498,Diesel,Auto,66637,750000,13,Ahmedabad
Hyundai Santro Xing,Hyundai,2012,68023,Petrol,Manual,9907,111000,14,Ahmedabad
Maruti Alto,Maruti,2022,37206,Petrol,Manual,5349,303000,4,Ahmedabad
Hyundai Eon,Hyundai,2015,67927,Petrol,Manual,3502,133000,11,Ahmedabad
Toyota Etios,Toyota,2010,81645,Petrol,Manual,3502,155000,16,Ahmedabad
Mercedes Benz E Class,Mercedes,2013,52636,Diesel,Auto,44424,500000,13,Ahmedabad
Maruti Swift,Maruti,2019,142198,Petrol,Manual,9565,430000,7,Ahmedabad
Nissan Micra,Nissan,2011,116273,Petrol,Manual,9565,86000,15,Ahmedabad
Maruti Swift,Maruti,2013,37144,Petrol,Manual,12710,270000,13,Ahmedabad
Hyundai Grand i10,Hyundai,2017,115758,Petrol,Manual,7786,350000,9,Ahmedabad
Ford Ecosport,Ford,2016,104685,Petrol,Manual,7541,339000,10,Ahmedabad
Tata ALTROZ,Tata,2021,96744,Diesel,Manual,8032,455000,5,Ahmedabad
Tata TIGOR,Tata,2023,5771,Petrol,Manual,9991,566000,3,Ahmedabad
Tata TIGOR,Tata,2022,55000,Petrol,Manual,8826,500000,4,Ahmedabad
Fiat Linea,Fiat,2014,133412,Diesel,Manual,6167,131000,12,Ahmedabad
Ford Figo,Ford,2010,80092,Petrol,Manual,6167,71000,16,Ahmedabad
Renault TRIBER,Renault,2020,98423,Petrol,Auto,7732,438000,6,Ahmedabad
Hyundai i20,Hyundai,2011,110237,Petrol,Manual,7732,153000,15,Ahmedabad
Maruti Wagon R,Maruti,2007,79869,Petrol,Manual,7732,74000,19,Ahmedabad
Maruti OMNI E,Maruti,2011,76596,Petrol,Manual,7732,74000,15,Ahmedabad
Hyundai i20,Hyundai,2010,86779,Petrol,Manual,7732,155000,16,Ahmedabad
Maruti Alto,Maruti,2010,106911,Petrol,Manual,7732,66000,16,Ahmedabad
Toyota Corolla Altis,Toyota,2011,171994,Diesel,Manual,7732,272000,15,Ahmedabad
KIA CARENS,KIA,2022,62200,Diesel,Auto,21009,1227000,4,Ahmedabad
Toyota Etios Liva,Toyota,2011,159095,Diesel,Manual,21009,160000,15,Ahmedabad
Hyundai Eon,Hyundai,2013,93531,Petrol,Manual,5555,118000,13,Ahmedabad
Hyundai Creta,Hyundai,2017,101408,Diesel,Manual,15237,685000,9,Ahmedabad
Renault Pulse,Renault,2017,119422,Diesel,Manual,4582,206000,9,Ahmedabad
Honda Amaze,Honda,2015,155703,Diesel,Manual,9001,271000,11,Ahmedabad
Honda Amaze,Honda,2016,58615,Petrol,Manual,6951,313000,10,Ahmedabad
Maruti Alto K10,Maruti,2016,80961,Petrol,Auto,4360,196000,10,Ahmedabad
Honda Amaze,Honda,2016,72343,Petrol,Manual,5917,266000,10,Ahmedabad
Maruti Ciaz,Maruti,2019,43449,Petrol,Auto,9709,550000,7,Ahmedabad
Maruti Ritz,Maruti,2011,131854,Petrol,Manual,9709,123000,15,Ahmedabad
Maruti Swift Dzire,Maruti,2015,260206,Diesel,Manual,10828,326000,11,Ahmedabad
Mahindra MARAZZO,Mahindra,2019,145606,Diesel,Manual,8075,363000,7,Ahmedabad
Honda Jazz,Honda,2016,97253,Petrol,Auto,7768,349000,10,Ahmedabad
Hyundai Creta,Hyundai,2017,87315,Diesel,Manual,14659,659000,9,Ahmedabad
Hyundai Verna,Hyundai,2024,19109,Petrol,Manual,16266,950000,2,Ahmedabad
Maruti Ciaz,Maruti,2016,140353,Diesel,Manual,10218,388000,10,Ahmedabad
Maruti Vitara Brezza,Maruti,2019,155163,Diesel,Manual,12924,581000,7,Ahmedabad
Tata ALTROZ,Tata,2021,33643,Petrol,Manual,8297,470000,5,Ahmedabad
Mahindra KUV 100 NXT,Mahindra,2018,140371,Petrol,Manual,5358,241000,8,Ahmedabad
Maruti Swift Dzire,Maruti,2012,153332,Diesel,Manual,5358,245000,14,Ahmedabad
Maruti Ciaz,Maruti,2018,66202,Petrol,Manual,7944,450000,8,Ahmedabad
Tata NEXON,Tata,2023,24288,Petrol,Manual,12798,725000,3,Ahmedabad
Ford New Figo,Ford,2019,73347,Diesel,Manual,5940,337000,7,Ahmedabad
Hyundai i10,Hyundai,2010,90198,Petrol,Manual,5940,90000,16,Ahmedabad
Toyota Corolla Altis,Toyota,2011,203303,Diesel,Manual,5940,200000,15,Ahmedabad
Maruti Wagon R 1.0,Maruti,2010,186974,Petrol,Manual,5940,99000,16,Ahmedabad
Hyundai Verna,Hyundai,2014,149240,Petrol,Manual,10595,319000,12,Ahmedabad
Maruti BREZZA,Maruti,2023,47551,Petrol,Manual,14434,843000,3,Ahmedabad
Maruti S PRESSO,Maruti,2022,10195,Petrol,Manual,6355,360000,4,Ahmedabad
Mahindra TUV300,Mahindra,2019,117372,Diesel,Manual,8720,392000,7,Ahmedabad
Maruti Ciaz,Maruti,2018,69243,Petrol,Manual,8314,471000,8,Ahmedabad
Jeep Compass,Jeep,2018,135585,Diesel,Manual,14681,660000,8,Ahmedabad
Tata TIGOR,Tata,2023,89882,Petrol,Manual,9886,560000,3,Ahmedabad
Maruti S Cross,Maruti,2016,145426,Diesel,Manual,10007,380000,10,Ahmedabad
Renault Duster,Renault,2013,132276,Diesel,Manual,18747,211000,13,Ahmedabad
Maruti Vitara Brezza,Maruti,2016,162100,Diesel,Manual,11798,448000,10,Ahmedabad
Hyundai Elite i20,Hyundai,2014,142390,Petrol,Manual,11708,352000,12,Ahmedabad
KIA SELTOS,KIA,2020,47486,Petrol,Auto,15855,926000,6,Ahmedabad
Renault Duster,Renault,2013,228184,Diesel,Manual,18925,213000,13,Ahmedabad
Hyundai Grand i10,Hyundai,2015,87004,Diesel,Manual,9765,294000,11,Ahmedabad
Hyundai Grand i10,Hyundai,2015,24305,Petrol,Manual,7953,302000,11,Ahmedabad
Hyundai Creta,Hyundai,2019,64112,Diesel,Manual,13504,765000,7,Ahmedabad
Hyundai Creta,Hyundai,2015,317475,Diesel,Manual,17271,520000,11,Ahmedabad
Maruti Baleno,Maruti,2017,109940,Petrol,Manual,7897,355000,9,Ahmedabad
Hyundai i10,Hyundai,2011,46108,Petrol,Manual,7897,138000,15,Ahmedabad
Tata NEXON,Tata,2022,60623,Petrol,Manual,12728,721000,4,Ahmedabad
Hyundai Eon,Hyundai,2013,105648,Petrol,Manual,5413,114999,13,Ahmedabad
Renault Lodgy,Renault,2015,113149,Diesel,Manual,7506,225999,11,Ahmedabad
Honda Amaze,Honda,2022,67089,Petrol,Manual,8879,503000,4,Ahmedabad
Mercedes Benz C Class,Mercedes,2013,61685,Petrol,Auto,25467,541000,13,Ahmedabad
Honda Amaze,Honda,2020,74222,Petrol,Manual,7679,434999,6,Ahmedabad
Volkswagen TAIGUN,Volkswagen,2022,185866,Petrol,Manual,15571,700000,4,Ahmedabad
Maruti Baleno,Maruti,2016,131494,Petrol,Manual,7541,339000,10,Ahmedabad
Maruti Swift,Maruti,2014,109450,Diesel,Manual,16758,356000,12,Ahmedabad
Chevrolet Enjoy,Chevrolet,2013,104787,Diesel,Manual,13238,149000,13,Ahmedabad
Ford Ecosport,Ford,2019,44504,Diesel,Manual,11969,678000,7,Ahmedabad
Maruti Swift Dzire,Maruti,2014,112760,Diesel,Manual,16994,361000,12,Ahmedabad
Ford Ecosport,Ford,2015,124284,Diesel,Manual,10861,327000,11,Ahmedabad
Tata NEXON,Tata,2019,169000,Petrol,Auto,11122,500000,7,Ahmedabad
Honda City,Honda,2019,219811,Diesel,Manual,12234,550000,7,Ahmedabad
Hyundai GRAND I10 NIOS,Hyundai,2021,63602,Petrol,Auto,8879,503000,5,Ahmedabad
Tata PUNCH,Tata,2023,51534,Petrol,Auto,10203,578000,3,Ahmedabad
Toyota URBAN CRUISER,Toyota,2022,50665,Petrol,Auto,12869,729000,4,Ahmedabad
Ford Ecosport,Ford,2018,49066,Petrol,Auto,9432,424000,8,Ahmedabad
Nissan Evalia,Nissan,2013,204956,Diesel,Manual,14394,162000,13,Ahmedabad
Maruti Alto,Maruti,2022,65870,Petrol,Manual,5172,293000,4,Ahmedabad
Jeep Compass,Jeep,2018,101650,Petrol,Auto,12902,580000,8,Ahmedabad
Honda Amaze,Honda,2016,50561,Petrol,Manual,6740,303000,10,Ahmedabad
Tata PUNCH,Tata,2023,10962,Petrol,Manual,11969,678000,3,Ahmedabad
Maruti Swift,Maruti,2021,64742,Petrol,Manual,8703,493000,5,Ahmedabad
Mahindra Xylo,Mahindra,2016,220725,Diesel,Manual,9217,350000,10,Ahmedabad
Volkswagen Vento,Volkswagen,2011,108136,Petrol,Auto,9217,149000,15,Ahmedabad
Hyundai Verna,Hyundai,2016,84584,Petrol,Auto,8342,375000,10,Ahmedabad
Ford Ecosport,Ford,2016,60387,Petrol,Auto,11612,522000,10,Ahmedabad
Ford Ecosport,Ford,2016,119766,Diesel,Manual,10007,380000,10,Ahmedabad
Ford Ecosport,Ford,2017,118165,Diesel,Manual,9409,423000,9,Ahmedabad
Maruti Alto,Maruti,2010,123140,Petrol,Manual,9409,64000,16,Ahmedabad
Honda City,Honda,2017,253540,Diesel,Manual,9521,428000,9,Ahmedabad
Tata NEXON,Tata,2021,96029,Petrol,Manual,9285,526000,5,Ahmedabad
Renault Kiger,Renault,2021,99745,Petrol,Manual,7220,409000,5,Ahmedabad
Tata PUNCH,Tata,2021,52000,Petrol,Manual,9374,531000,5,Ahmedabad
Renault Duster,Renault,2014,110984,Diesel,Manual,11863,252000,12,Ahmedabad
Maruti Eeco,Maruti,2022,59909,Petrol,Manual,6355,360000,4,Ahmedabad
Toyota Corolla Altis,Toyota,2011,118724,Diesel,Manual,6355,325000,15,Ahmedabad
Honda City,Honda,2014,75149,Petrol,Manual,10728,323000,12,Ahmedabad
Maruti Baleno,Maruti,2021,59177,Petrol,Manual,8385,475000,5,Ahmedabad
Honda Amaze,Honda,2017,115460,Petrol,Manual,6673,300000,9,Ahmedabad
Tata Tiago,Tata,2017,173004,Petrol,Manual,5250,236000,9,Ahmedabad
Hyundai Eon,Hyundai,2013,82007,Petrol,Manual,5131,109000,13,Ahmedabad
Maruti Eeco,Maruti,2016,128137,Petrol,Manual,5806,261000,10,Ahmedabad
Mitsubishi Pajero Sport,Mitsubishi,2014,88479,Diesel,Auto,26832,570000,12,Ahmedabad
KIA SELTOS,KIA,2024,29471,Diesel,Manual,23971,1400000,2,Ahmedabad
Hyundai Grand i10,Hyundai,2017,73589,Petrol,Manual,6061,310000,9,Ahmedabad
Hyundai Grand i10,Hyundai,2017,42665,Petrol,Manual,6870,351000,9,Ahmedabad
Audi Q3,Audi,2013,107073,Diesel,Auto,39182,441000,13,Ahmedabad
Maruti Swift Dzire,Maruti,2015,102246,Petrol,Manual,8980,341000,11,Ahmedabad
Maruti Baleno,Maruti,2017,118985,Petrol,Manual,7674,345000,9,Ahmedabad
Tata Aria,Tata,2011,139801,Diesel,Manual,7674,254000,15,Ahmedabad
Maruti Ertiga,Maruti,2014,75969,Diesel,Manual,18265,388000,12,Ahmedabad
Skoda KUSHAQ,Skoda,2022,43717,Petrol,Manual,13240,750000,4,Ahmedabad
Maruti Baleno,Maruti,2021,48619,Petrol,Manual,7520,426000,5,Ahmedabad
Hyundai Grand i10,Hyundai,2018,121763,Diesel,Manual,7096,319000,8,Ahmedabad
Maruti Ciaz,Maruti,2021,29797,Petrol,Manual,11157,632000,5,Ahmedabad
Honda City,Honda,2016,72446,Petrol,Auto,9320,419000,10,Ahmedabad
Mahindra MARAZZO,Mahindra,2019,269255,Diesel,Manual,8564,385000,7,Ahmedabad
Honda City,Honda,2018,159115,Diesel,Manual,10677,480000,8,Ahmedabad
KIA SELTOS,KIA,2023,54463,Petrol,Manual,15153,885000,3,Ahmedabad
Maruti Baleno,Maruti,2017,86428,Petrol,Manual,6823,349000,9,Ahmedabad
Maruti Eeco,Maruti,2017,92363,Petrol,Manual,5943,304000,9,Ahmedabad
Mahindra XUV500,Mahindra,2017,119260,Diesel,Manual,12791,575000,9,Ahmedabad
Hyundai VENUE,Hyundai,2019,102085,Diesel,Manual,14214,639000,7,Ahmedabad
Renault Lodgy,Renault,2017,172350,Diesel,Manual,5428,244000,9,Ahmedabad
Maruti Baleno,Maruti,2018,123226,Diesel,Manual,9521,428000,8,Ahmedabad
Tata Harrier,Tata,2020,78000,Diesel,Manual,16266,950000,6,Ahmedabad
Honda City,Honda,2015,192678,Diesel,Manual,12313,371000,11,Ahmedabad
Tata PUNCH,Tata,2021,53918,Petrol,Manual,11969,678000,5,Ahmedabad
Ford Ecosport,Ford,2015,131479,Diesel,Manual,10629,320000,11,Ahmedabad
Maruti Ciaz,Maruti,2016,217533,Diesel,Manual,8901,338000,10,Ahmedabad
Nissan Kicks,Nissan,2021,34568,Petrol,Manual,11474,650000,5,Ahmedabad
Tata NEXON,Tata,2021,72989,Petrol,Auto,10803,612000,5,Ahmedabad
Hyundai Grand i10,Hyundai,2015,49237,Petrol,Manual,8637,328000,11,Ahmedabad
Hyundai Creta,Hyundai,2019,172595,Petrol,Auto,17937,825000,7,Ahmedabad
KIA SELTOS,KIA,2021,75815,Petrol,Manual,15307,894000,5,Ahmedabad
Jeep Compass,Jeep,2018,95995,Diesel,Manual,11926,610000,8,Ahmedabad
Tata Tiago,Tata,2021,30280,Petrol,Manual,6832,387000,5,Ahmedabad
Maruti Vitara Brezza,Maruti,2018,75169,Diesel,Manual,10049,513999,8,Ahmedabad
Honda Mobilio,Honda,2015,75544,Diesel,Manual,9732,293000,11,Ahmedabad
Hyundai Creta,Hyundai,2020,121068,Petrol,Auto,19025,875000,6,Ahmedabad
Hyundai Elite i20,Hyundai,2017,75072,Petrol,Manual,8798,450000,9,Ahmedabad
Hyundai NEW SANTRO,Hyundai,2019,167788,Petrol,Auto,7274,327000,7,Ahmedabad
Tata NEXON,Tata,2023,28932,Petrol,Manual,12163,689000,3,Ahmedabad
Honda City,Honda,2017,71960,Petrol,Auto,10655,545000,9,Ahmedabad
Honda City,Honda,2015,82258,Petrol,Auto,9796,372000,11,Ahmedabad
Maruti Swift Dzire,Maruti,2014,169271,Diesel,Manual,14593,310000,12,Ahmedabad
Hyundai Verna,Hyundai,2015,45950,Petrol,Manual,11850,450000,11,Ahmedabad
Ford Figo Aspire,Ford,2018,63039,Diesel,Manual,6315,323000,8,Ahmedabad
Nissan MAGNITE,Nissan,2022,81277,Petrol,Manual,9356,530000,4,Ahmedabad
BMW 3 Series,BMW,2012,95735,Diesel,Auto,9356,380000,14,Ahmedabad
Toyota Innova,Toyota,2015,187019,Diesel,Manual,17271,520000,11,Ahmedabad
Maruti Dzire,Maruti,2018,164313,Diesel,Auto,9788,440000,8,Ahmedabad
Mahindra XUV500,Mahindra,2013,81575,Diesel,Manual,27810,313000,13,Ahmedabad
MG ASTOR,MG,2022,95151,Petrol,Manual,11033,625000,4,Ahmedabad
Maruti Swift Dzire,Maruti,2016,175412,Diesel,Manual,11218,426000,10,Ahmedabad
Hyundai NEW SANTRO,Hyundai,2019,83295,Petrol,Manual,5384,305000,7,Ahmedabad
Tata ALTROZ,Tata,2021,94344,Petrol,Manual,9003,509999,5,Ahmedabad
Hyundai Verna,Hyundai,2023,35940,Petrol,Manual,18116,1058000,3,Ahmedabad
BMW 3 Series,BMW,2012,71659,Diesel,Auto,18116,840000,14,Ahmedabad
Ford Ecosport,Ford,2015,78139,Diesel,Manual,11193,337000,11,Ahmedabad
Hyundai VENUE,Hyundai,2020,111500,Diesel,Manual,15082,678000,6,Ahmedabad
Mahindra KUV 100 NXT,Mahindra,2018,137203,Petrol,Manual,5561,250000,8,Ahmedabad
Honda City,Honda,2015,103940,Petrol,Auto,11376,432000,11,Ahmedabad
MG HECTOR,MG,2020,92982,Petrol,Auto,13963,791000,6,Ahmedabad
Maruti Baleno,Maruti,2021,73369,Petrol,Manual,8703,493000,5,Ahmedabad
Toyota Innova Crysta,Toyota,2016,164208,Diesel,Manual,24295,940000,10,Ahmedabad
Tata PUNCH EV,Tata,2024,41449,Electric,Auto,14691,858000,2,Ahmedabad
Ford Ecosport,Ford,2019,84795,Diesel,Manual,9250,524000,7,Ahmedabad
Chevrolet Beat,Chevrolet,2010,113544,Petrol,Manual,9250,56999,16,Ahmedabad
